,PathNumber,ColliderName,Samples,timeDiff,Index,HMD_x,HMD_y,HMD_z,transformed_HMD_x,transformed_HMD_y
0,1,NoHouse,47,0.7440006732940674,42,-288.9329528808594,1.3843061923980713,-176.73220825195312,856.9469115459058,1318.7940844881764
1,1,TaskBuilding_53,2,0.04464006423950195,43,-288.9970703125,1.3527881503105164,-176.5801239013672,856.679870621541,1319.4214309598674
2,1,NoHouse,11,0.15574383735656738,44,-288.9810485839844,1.3469151258468628,-176.57017517089844,856.7460492989671,1319.4624727745822
3,1,Hand,1,0.021823406219482425,45,-288.9706115722656,1.3437517881393433,-176.5641326904297,856.7891650025064,1319.487400125703
4,1,NoHouse,3,0.055552005767822266,46,-288.96630859375,1.3423091173171997,-176.56178283691406,856.8069423945778,1319.4970941352785
5,1,Hand,37,0.5550241470336914,47,-288.9433288574219,1.333111047744751,-176.55026245117188,856.901893017773,1319.544620266352
6,1,Phone,2,0.033727407455444336,48,-288.9214324951172,1.3371336460113523,-176.54015350341797,856.9923141049551,1319.586292461519
7,1,NoHouse,1,0.010416984558105469,49,-288.91766357421875,1.3400524854660034,-176.53919982910156,857.0079607881244,1319.5902585237382
8,1,Building_219,1,0.011409759521484377,50,-288.9157409667969,1.3415634632110596,-176.53887939453125,857.0159122381632,1319.5915806531289
9,1,NoHouse,9,0.15574336051940918,51,-288.9050598144531,1.3497363328933716,-176.5386199951172,857.0601043927497,1319.5926524481838
10,1,Avatar,2,0.02281498908996582,52,-288.8865661621094,1.3637915849685671,-176.54366302490234,857.1366829881015,1319.5718211971084
11,1,NoHouse,7,0.12152099609375,53,-288.873291015625,1.3753858804702759,-176.55181884765625,857.1917046059932,1319.5382115700622
12,1,Avatar,28,0.486079454421997,54,-288.8489685058594,1.4109846353530884,-176.60926818847656,857.2930017287717,1319.3012335503408
13,1,NoHouse,15,0.2018718719482422,55,-288.8548278808594,1.420771241188049,-176.59390258789062,857.2685814254727,1319.3646166009612
14,1,Building_215,1,0.01140761375427246,56,-288.84075927734375,1.4267940521240234,-176.5518798828125,857.3263109250569,1319.5379651566368
15,1,NoHouse,2,0.033728599548339844,57,-288.84393310546875,1.4274383783340454,-176.5511932373047,857.3131708009352,1319.5407970889382
16,1,Building_213,1,0.021824359893798828,58,-288.84722900390625,1.427953004837036,-176.55072021484375,857.2995280383224,1319.5427477929475
17,1,NoHouse,1,0.01140761375427246,59,-288.8493347167969,1.4283233880996704,-176.55047607421875,857.290812494169,1319.5437545413092
18,1,Building_210,3,0.03323221206665039,60,-288.8535461425781,1.4289201498031616,-176.55044555664062,857.2733866526913,1319.543879734461
19,1,Building_213,1,0.022320032119750977,61,-288.857421875,1.4296241998672483,-176.55067443847656,857.2573527724392,1319.5429349441442
20,1,Building_210,1,0.02182292938232422,62,-288.8591613769531,1.4300206899642944,-176.5508575439453,857.250157385152,1319.5421793360842
21,1,Building_213,5,0.08928084373474121,63,-288.8642883300781,1.4309136867523191,-176.55197143554688,857.2289565096776,1319.53758361887
22,1,NoHouse,1,0.021823883056640625,64,-288.8696594238281,1.431522250175476,-176.5537567138672,857.2067531560408,1319.5302183488352
23,1,Building_213,2,0.03323197364807129,65,-288.8726348876953,1.4318110942840576,-176.55536651611328,857.1945231675279,1319.523608797413
24,1,NoHouse,29,0.4667360782623291,66,-288.8845520019531,1.4325851202011108,-176.5659637451172,857.1452725018277,1319.4798611230308
25,1,Building_213,4,0.06695961952209473,67,-288.8871307373047,1.4349165558815002,-176.57041931152344,857.1345904855408,1319.4614812043305
26,1,Building_212,2,0.044144392013549805,68,-288.88731384277344,1.4363808035850525,-176.5682373046875,857.1338078394713,1319.4704820886636
27,1,Building_213,1,0.011407852172851562,69,-288.88726806640625,1.4368488788604736,-176.56442260742188,857.134016649237,1319.48621796394
28,1,NoHouse,1,0.022321224212646484,70,-288.8872985839844,1.4372113943099976,-176.56158447265625,857.1338578396245,1319.4979254430123
29,1,Building_213,7,0.13292694091796875,71,-288.88739013671875,1.4388079643249512,-176.54446411132812,857.1332827474881,1319.5685480008146
30,1,NoHouse,3,0.044144392013549805,72,-288.88800048828125,1.4398152828216553,-176.52890014648438,857.1305788786844,1319.6327502507197
31,1,Building_212,3,0.04463958740234375,73,-288.88677978515625,1.4398810863494873,-176.52684020996094,857.1356061328894,1319.641247821618
32,1,NoHouse,1,0.022321701049804688,74,-288.88604736328125,1.4394676685333252,-176.52566528320312,857.138623185159,1319.6460945902231
33,1,Building_212,16,0.2549431324005127,75,-288.8885498046875,1.439321517944336,-176.49208068847656,857.1278838680189,1319.7846328220348
34,1,HighSilo-TaskBuilding_49,1,0.01140761375427246,76,-288.94757080078125,1.4433624744415283,-176.2234344482422,856.880593863943,1320.8928086978444
35,1,Building_212,9,0.14433598518371582,77,-288.991943359375,1.4475672245025637,-176.021240234375,856.6946756719757,1321.7268701664243
36,1,Building_213,1,0.010912179946899414,78,-289.0213623046875,1.4508557319641107,-175.8874969482422,856.5714154501134,1322.2785693234182
37,1,NoHouse,36,0.5981760025024414,79,-289.14674377441406,1.4658304452896118,-175.29349517822266,856.0458743270215,1324.7289070182492
38,1,Building_212,3,0.05505633354187012,80,-289.2422180175781,1.4828596115112305,-174.6736297607422,855.6436543238925,1327.2858964012544
39,1,NoHouse,2,0.022938251495361328,81,-289.245849609375,1.4855207204818726,-174.58197021484375,855.6275761854815,1327.6640060879317
40,1,Building_212,1,0.021701812744140625,82,-289.2452392578125,1.4865223169326782,-174.5408477783203,855.6296298791393,1327.8336428036105
41,1,NoHouse,12,0.18847966194152832,83,-289.2240753173828,1.4924083948135376,-174.2959213256836,855.7144541047804,1328.843975821313
42,1,Building_212,1,0.01140737533569336,84,-289.17230224609375,1.4993844032287598,-174.02133178710938,855.9254645988204,1329.9767423869598
43,1,NoHouse,86,1.301504373550415,85,-288.8043670654297,1.5469176769256592,-172.09754943847656,857.425766769212,1337.9127852992988
44,1,Building_213,2,0.0441441535949707,86,-288.4321594238281,1.599591076374054,-170.1155014038086,858.9432285935483,1346.0892792050909
45,1,NoHouse,5,0.08878421783447266,87,-288.3905944824219,1.6051230430603027,-169.90762329101562,859.1128341269686,1346.946875619015
46,1,Building_213,15,0.28867244720458984,88,-288.30767822265625,1.6150424480438232,-169.49044799804688,859.4511459897052,1348.667863711959
47,1,NoHouse,8,0.122511625289917,89,-288.20680236816406,1.624490737915039,-168.98946380615234,859.8628756092999,1350.734567281227
48,1,Building_213,13,0.22220849990844727,90,-288.1091003417969,1.6330320835113523,-168.49073791503906,860.2613735205811,1352.7920255038912
49,1,NoHouse,7,0.11110377311706544,91,-288.0106506347656,1.6473946571350098,-167.97543334960938,860.6628401651973,1354.9178538132346
50,1,Building_213,2,0.029760360717773438,92,-287.9765167236328,1.6549922227859497,-167.7970428466797,860.802100984145,1355.653784787603
51,1,Building_212,33,0.4920320510864258,93,-287.8325500488281,1.6741740703582764,-167.0391387939453,861.3890713228607,1358.7804484492813
52,1,HighSilo-TaskBuilding_49,2,0.022319555282592773,96,-287.6704864501953,1.7013767957687378,-166.16495513916016,862.049723012212,1362.3868677358896
53,1,NoHit,1,0.011408567428588869,97,-287.6585693359375,1.7030806541442869,-166.10006713867188,862.0982286429029,1362.6545284851145
54,1,Building_212,17,0.2559356689453125,98,-287.5882873535156,1.7093539237976074,-165.71038818359375,862.3845861735035,1364.262132717845
55,1,Building_213,1,0.02132821083068848,99,-287.5082092285156,1.7145438194274902,-165.25616455078125,862.7107412764694,1366.13601986422
56,1,Building_210,23,0.3999900817871094,100,-287.45343017578125,1.7275843620300293,-164.77577209472656,862.9319147839428,1368.1178788893162
57,1,Building_211,3,0.05583453178405762,101,-287.4139404296875,1.740462064743042,-164.3041229248047,863.0899243427992,1370.0636786416285
58,1,Building_210,3,0.06894350051879883,102,-287.40643310546875,1.7429776191711426,-164.2119903564453,863.1199351120349,1370.4437747593593
59,1,Building_211,12,0.21923184394836426,103,-287.3849792480469,1.7499370574951172,-163.94580841064453,863.2056645786528,1371.5419510023607
60,1,Building_210,22,0.4339995384216309,104,-287.3227233886719,1.7694076299667358,-163.19771575927734,863.4547183051088,1374.6281897528615
61,1,NoHouse,22,0.3551359176635742,105,-287.2469787597656,1.7961783409118652,-162.2352523803711,863.75713816707,1378.598923655256
62,1,TaskBuilding_50,1,0.010912179946899414,106,-287.2093200683594,1.808233976364136,-161.78683471679688,863.9078401358726,1380.448956249796
63,1,NoHouse,126,2.0772478580474854,107,-287.0081329345703,1.8825916051864624,-158.9928970336914,864.7084708211328,1391.9759001721304
64,1,Building_210,18,0.33281588554382324,108,-287.04998779296875,1.9716367721557615,-155.83460998535156,864.4991259800177,1405.0064646241176
