,PathNumber,ColliderName,Samples,timeDiff,Index,HMD_x,HMD_y,HMD_z,transformed_HMD_x,transformed_HMD_y
0,1,NoHouse,105,1.76873517036438,70,260.02951049804693,-0.8383491039276123,185.0845642089844,3119.377242375352,2808.211050560757
1,1,Avatar,1,0.010913372039794922,71,259.87545776367193,-0.8326413631439209,185.1811065673828,3118.7437892961684,2808.6108582056504
2,1,NoHouse,9,0.15574383735656738,72,259.87216186523443,-0.833390474319458,185.17758178710938,3118.7302343929987,2808.59635733924
3,1,Avatar,28,0.4439196586608887,73,259.8620147705078,-0.8361651301383972,185.1899871826172,3118.6884500846863,2808.647627581232
4,1,House_10,9,0.13292765617370605,74,259.85415649414057,-0.8338761329650879,185.20347595214844,3118.656203804597,2808.703340724568
5,1,NoHouse,4,0.04463958740234375,75,259.85577392578125,-0.8351826667785645,185.206787109375,3118.6628564275748,2808.71697870377
6,1,Avatar,16,0.3109927177429199,76,259.8650360107422,-0.8519197702407837,185.21450805664062,3118.70101003739,2808.7487203169653
7,1,NoHouse,9,0.15524816513061526,77,259.8690795898437,-0.8778917789459229,185.1974334716797,3118.717567975418,2808.678260184297
8,1,Hand,9,0.14433646202087402,78,259.8682861328125,-0.8809947967529297,185.18536376953125,3118.714299945457,2808.62849252637
9,1,Phone,1,0.01140737533569336,79,259.86880493164057,-0.8810229301452637,185.18365478515625,3118.716432616957,2808.621438971416
10,1,Hand,2,0.03323197364807129,80,259.8689422607422,-0.8810743093490601,185.18333435058597,3118.71705995141,2808.620115833289
11,1,Phone,12,0.2107994556427002,81,259.87002563476557,-0.8821689486503601,185.1821060180664,3118.7214517244033,2808.615007128172
12,1,NoHouse,8,0.12201619148254395,82,259.8694000244141,-0.8833361268043518,185.18104553222656,3118.718941385427,2808.6106716650465
13,1,Hand,1,0.010912418365478516,83,259.8685302734375,-0.8844809532165527,185.18063354492188,3118.715301871936,2808.608982148918
14,1,NoHouse,11,0.19988799095153809,84,259.86758422851557,-0.8863551616668701,185.1805419921875,3118.711411507073,2808.6086147834003
15,1,Hand,2,0.03323173522949219,85,259.8669891357422,-0.8877127766609192,185.18131256103518,3118.7090274476377,2808.6118303758194
16,1,NoHouse,13,0.18947267532348636,86,259.8668212890625,-0.8880395889282227,185.18231201171875,3118.708274906678,2808.6159226841983
17,1,Phone,1,0.022319793701171875,87,259.8665771484375,-0.8882302045822144,185.1828765869141,3118.707271193747,2808.618253661114
18,1,NoHouse,2,0.033232450485229485,88,259.86654663085943,-0.8882142901420593,185.1831283569336,3118.7071458105997,2808.619323769805
19,1,Hand,1,0.011153697967529295,89,259.8666381835937,-0.888187050819397,185.18331909179688,3118.7075223722522,2808.6200779208384
20,1,NoHouse,36,0.6666436195373535,90,259.86837768554693,-0.8887670636177063,185.18798828125,3118.7146775540887,2808.6393151909506
21,1,Phone,11,0.1549856662750244,91,259.86962890625,-0.8880090713500977,185.19271850585938,3118.7198248522077,2808.6588094409776
22,1,NoHouse,9,0.12201786041259766,92,259.87030029296875,-0.8860251903533936,185.19573974609366,3118.7225870242996,2808.671261985694
23,1,Avatar,3,0.03323173522949219,93,259.87075805664057,-0.8859598636627197,185.1975860595703,3118.724470231866,2808.6788713622263
24,1,Phone,4,0.05604743957519531,94,259.8712310791016,-0.8862485885620117,185.1987838745117,3118.7264786524215,2808.683774496377
25,1,NoHouse,2,0.0441436767578125,95,259.87161254882807,-0.8866697549819946,185.20004272460938,3118.7279851281896,2808.688993588319
26,1,Phone,1,0.022319793701171875,96,259.87176513671875,-0.8868703842163086,185.2006072998047,3118.728612842246,2808.6913202864985
27,1,NoHouse,34,0.5336964130401611,97,259.8722686767578,-0.8863235712051392,185.20471954345703,3118.7306225129028,2808.7082427105042
28,1,Hand,6,0.12201690673828125,98,259.87042236328125,-0.8844258785247803,185.20525360107425,3118.723093085454,2808.7105278769213
29,1,Phone,4,0.07737493515014647,99,259.86952209472656,-0.8825790882110596,185.2060089111328,3118.7193285744997,2808.7136212350306
30,1,NoHouse,2,0.022320032119750977,100,259.8680419921875,-0.8775793313980103,185.2074203491211,3118.7133054523424,2808.7194893602027
31,1,Hand,1,0.010912656784057615,101,259.86737060546875,-0.8749301433563232,185.20822143554688,3118.7105449159562,2808.722768869747
32,1,NoHouse,55,0.9547998905181884,102,259.860107421875,-0.8488485813140869,185.2256164550781,3118.680684705276,2808.7945854001428
33,1,Building_89,21,0.3338077068328857,105,259.79550170898443,-0.8267132043838501,185.28286743164062,3118.415037356589,2809.0313892406584
34,1,NoHouse,12,0.1998884677886963,106,259.73406982421875,-0.8269119262695312,185.5225982666016,3118.1625187741333,2810.020720337113
35,1,Building_90,13,0.23262429237365725,109,259.71841430664057,-0.8306535482406616,185.4925842285156,3118.098127136135,2809.8971090132436
36,1,NoHouse,13,0.21129536628723145,110,259.70785522460943,-0.8320486545562744,185.45245361328125,3118.0546888418835,2809.7317211167433
37,1,Building_91,1,0.011408567428588869,111,259.70816040039057,-0.8321526050567627,185.43576049804688,3118.0559366893503,2809.6628740941196
38,1,NoHouse,50,0.75441575050354,112,259.75376892089844,-0.8349781036376953,185.40132904052732,3118.2435367244884,2809.5203522223183
39,1,Building_107,1,0.011407852172851562,113,259.77029418945307,-0.8332216739654541,185.4224853515625,3118.311438396665,2809.607455736108
40,1,NoHouse,28,0.4776489734649658,114,259.7517547607422,-0.8539692163467407,185.45916748046875,3118.235278733497,2809.7589356173053
41,1,Phone,46,0.7439994812011719,115,259.717529296875,-0.8820776343345642,185.4681167602539,3118.094477368973,2809.7961812955737
42,1,NoHouse,11,0.21129584312438965,116,259.71945190429693,-0.889582633972168,185.4487152099609,3118.102375289239,2809.716178471876
43,1,Hand,2,0.02232050895690918,117,259.72494506835943,-0.890971839427948,185.4400787353516,3118.1249606798756,2809.680501678995
44,1,Phone,35,0.5436170101165771,118,259.732421875,-0.8923718929290771,185.4322967529297,3118.1557035920305,2809.648327474515
45,1,Hand,2,0.03372693061828613,119,259.73504638671875,-0.8910085558891296,185.43235778808602,3118.166496169789,2809.648550861036
46,1,Phone,10,0.16616010665893555,120,259.73583984375,-0.8882780075073242,185.4321746826172,3118.1697589561936,2809.6477871557945
47,1,NoHouse,14,0.2336170673370361,121,259.74533081054693,-0.8619502782821655,185.4262542724609,3118.2087853080666,2809.6232684871193
48,1,TaskBuilding_14,2,0.04463887214660645,122,259.7545318603516,-0.8443204760551453,185.42646026611328,3118.246684808359,2809.6239870836725
49,1,Building_110,1,0.010912656784057615,123,259.75509643554693,-0.8430972099304199,185.4266357421875,3118.2489437918475,2809.6247362958666
50,1,NoHouse,5,0.0892798900604248,124,259.75607299804693,-0.8411451578140259,185.42686462402344,3118.25295972125,2809.625669681983
51,1,Building_86,3,0.05555176734924317,125,259.7567749023437,-0.8393224477767944,185.4268798828125,3118.255846106834,2809.625725034639
52,1,NoHouse,1,0.022320032119750977,126,259.75729370117193,-0.8381849527359009,185.4267425537109,3118.257979458873,2809.625153079384
53,1,Building_86,1,0.010912418365478516,127,259.75738525390625,-0.8377952575683594,185.4266815185547,3118.258355917066,2809.6249003775624
54,1,NoHouse,4,0.05505561828613281,128,259.75750732421875,-0.837261438369751,185.42645263671875,3118.2588577984216,2809.6239551337476
55,1,Building_80,2,0.04463958740234375,129,259.75735473632807,-0.8371930122375488,185.42644500732425,3118.25823032472,2809.6239567806506
56,1,NoHouse,3,0.04513621330261231,130,259.75698852539057,-0.8372058868408203,185.4263610839844,3118.2567243487883,2809.623583162701
57,1,Building_80,1,0.010912179946899414,131,259.7564697265625,-0.8372384309768677,185.4261779785156,3118.2545908601005,2809.6228336211343
58,1,NoHouse,1,0.010416984558105469,132,259.7559814453125,-0.8372993469238281,185.42596435546875,3118.25258285313,2809.6219578933433
59,1,Building_104,1,0.01140737533569336,133,259.75564575195307,-0.8373810052871704,185.4258575439453,3118.251202365412,2809.621521017587
60,1,Building_80,4,0.04464006423950195,134,259.75485229492193,-0.8376040458679199,185.42554473876956,3118.2479393719436,2809.620271013068
61,1,Building_104,4,0.05555105209350586,135,259.75326538085943,-0.8385874032974243,185.42499542236328,3118.2414134044425,2809.617959789259
62,1,Building_80,1,0.02232050895690918,136,259.75173950195307,-0.8396174907684326,185.42474365234366,3118.2351385629363,2809.61696940349
63,1,NoHouse,4,0.045136690139770515,137,259.750991821289,-0.8402599096298218,185.42453002929688,3118.2320011031065,2809.616096640071
