,PathNumber,ColliderName,Samples,timeDiff,Index,HMD_x,HMD_y,HMD_z,transformed_HMD_x,transformed_HMD_y
0,4,Avatar,92,1.554960012435913,1183,272.7156982421875,0.0012052059173583984,-36.31863021850586,3171.3842321202897,1896.1404175176722
1,4,NoHouse,60,0.9419050216674804,1184,272.718505859375,0.0011809468269348145,-36.32414627075195,3171.3957581372624,1896.1177124822743
2,4,Phone,198,3.0097289085388184,1185,272.3754272460937,-0.044557392597198486,-36.37521362304688,3169.9868150879624,1895.9090121470113
3,4,NoHouse,36,0.556511640548706,1186,264.62899780273443,-0.07715839147567749,-38.979740142822266,3138.1715949886625,1885.224758352816
4,4,Phone,62,0.9890246391296388,1187,260.89236450195307,-0.08657842874526978,-39.81434631347656,3122.8241419660676,1881.8058267093115
5,4,NoHouse,42,0.7107677459716797,1188,256.6474609375,-0.07932370901107788,-40.55111312866211,3105.3882899063055,1878.7912908558474
6,4,NoHit,1,0.021824359893798828,1189,255.01123046875,-0.0806012749671936,-40.603675842285156,3098.667328138847,1878.581476566641
7,4,Phone,81,1.3664803504943848,1190,251.6219482421875,-0.09766370058059692,-39.92424011230469,3084.745245973318,1881.3904240614588
8,4,NoHouse,12,0.2331204414367676,1191,248.86688232421875,-0.07687145471572876,-38.201072692871094,3073.4279603305486,1888.4916693614537
9,4,NoHit,1,0.010913372039794922,1194,248.31634521484366,-0.05661088228225707,-37.73284912109375,3071.1664015891124,1890.4205120872953
10,4,Building_104,11,0.1666555404663086,1195,247.86627197265625,-0.05282527208328247,-37.32292175292969,3069.3175224703655,1892.109095709563
11,4,Building_103,1,0.01091146469116211,1196,247.46173095703125,-0.03797799348831177,-36.94667053222656,3067.6556715757024,1893.6589411856712
12,4,Building_104,5,0.06646370887756348,1197,247.26287841796875,-0.031330883502960205,-36.76268005371094,3066.838780939978,1894.4168403347621
13,4,NoHouse,2,0.03348708152770996,1198,247.07907104492188,-0.025546491146087646,-36.59512710571289,3066.0836922717735,1895.1070437627154
14,4,TaskBuilding_23,1,0.011648893356323242,1199,246.9769287109375,-0.022307693958282467,-36.503173828125,3065.6640855008463,1895.4858347753716
15,4,NoHouse,2,0.033231496810913086,1200,246.87380981445312,-0.01900964975357056,-36.411869049072266,3065.240465677929,1895.8619622015253
16,4,TaskBuilding_23,1,0.011408805847167969,1201,246.76947021484366,-0.015877068042755127,-36.3216552734375,3064.811829736372,1896.2336061718088
17,4,NoHouse,1,0.021823644638061523,1202,246.685546875,-0.016731560230255127,-36.25048065185547,3064.467064554124,1896.5268237761984
18,4,TaskBuilding_23,8,0.1666560173034668,1203,246.341064453125,-0.031864702701568604,-35.97454071044922,3063.051888144576,1897.663695206445
19,4,NoHouse,1,0.02188277244567871,1204,246.02923583984366,-0.03901749849319458,-35.748321533203125,3061.7708448539765,1898.5958443377558
20,4,TaskBuilding_23,1,0.010853290557861328,1205,245.9832763671875,-0.038122475147247314,-35.717124938964844,3061.5820347427784,1898.7244043023143
21,4,Building_92,1,0.011905193328857422,1206,245.891357421875,-0.036241352558135986,-35.65599060058594,3061.204413792901,1898.9763445216013
22,4,Building_87,2,0.020830869674682617,1207,245.7993469238281,-0.03439205884933472,-35.59618759155273,3060.8264157995004,1899.222807265916
23,4,NoHouse,1,0.011903047561645508,1208,245.66265869140625,-0.03199630975723266,-35.508399963378906,3060.2648710022463,1899.5846089587562
24,4,Building_87,1,0.02232027053833008,1209,245.61639404296875,-0.0314520001411438,-35.479156494140625,3060.0748053992693,1899.7051341480096
25,4,NoHouse,1,0.011904478073120115,1210,245.5699462890625,-0.03099972009658813,-35.450172424316406,3059.88398732417,1899.8245927879716
26,4,Building_87,2,0.04364800453186035,1211,245.45346069335938,-0.030214369297027588,-35.37882995605469,3059.4054366715322,1900.1186420791755
27,4,NoHouse,28,0.45582461357116705,1212,244.6651611328125,-0.045939385890960686,-34.948028564453125,3056.1668776135307,1901.8946229289436
28,4,Building_87,1,0.022815942764282227,1213,243.76080322265625,-0.07273274660110474,-34.547500610351555,3052.4514460024116,1903.5465344321528
29,4,NoHouse,4,0.05505585670471192,1214,243.60858154296875,-0.07713299989700317,-34.485061645507805,3051.8260571365304,1903.8041026452447
30,4,Building_87,5,0.0882875919342041,1215,243.30126953125,-0.08489972352981567,-34.357315063476555,3050.5634884191877,1904.3310578836667
31,4,NoHouse,1,0.022319793701171875,1216,243.14788818359366,-0.08368641138076782,-34.290550231933594,3049.9333299119694,1904.6064344589859
32,4,Building_87,3,0.044640302658081055,1217,243.0465087890625,-0.08253723382949829,-34.24338531494141,3049.5168176368934,1904.8009413612072
33,4,NoHouse,1,0.021824121475219727,1218,242.9471435546875,-0.08156412839889526,-34.19198608398437,3049.108579966508,1905.0128649223493
34,4,Building_87,1,0.022815942764282227,1219,242.89910888671875,-0.081074059009552,-34.16400146484375,3048.9112315611346,1905.1282230570087
35,4,NoHouse,4,0.07737612724304199,1220,242.77947998046875,-0.07984167337417603,-34.08993148803711,3048.4197406553094,1905.4335236178154
36,4,Building_87,4,0.06547212600708008,1221,242.50262451171875,-0.07748669385910034,-33.89854049682617,3047.28228657299,1906.2222661027408
37,4,NoHouse,5,0.06646347045898438,1222,242.2998046875,-0.07518821954727173,-33.74610137939453,3046.4490023892145,1906.8504138127123
38,4,TaskBuilding_23,1,0.01140904426574707,1223,242.0784912109375,-0.07225388288497925,-33.570510864257805,3045.5397331933477,1907.5739126603016
39,4,NoHouse,1,0.022319555282592773,1224,242.03509521484366,-0.07211464643478394,-33.535179138183594,3045.361439695276,1907.7194883605603
40,4,TaskBuilding_23,1,0.021327733993530273,1225,241.99163818359366,-0.07199054956436157,-33.49925994873047,3045.1828952757533,1907.8674819636021
41,4,NoHouse,6,0.10019326210021973,1226,241.8421630859375,-0.0711812973022461,-33.373016357421875,3044.568771409821,1908.387616173799
42,4,TaskBuilding_23,1,0.011407136917114258,1227,241.65277099609366,-0.06906300783157349,-33.20672607421875,3043.790644253044,1909.0727176698197
43,4,NoHouse,4,0.07787108421325684,1228,241.55157470703125,-0.0673869252204895,-33.110584259033196,3043.3748728866876,1909.4687803815882
44,4,TaskBuilding_23,4,0.05604839324951172,1229,241.319091796875,-0.05861884355545044,-32.875415802001946,3042.4196985953618,1910.4375140600328
45,4,NoHouse,14,0.16814398765563965,1230,240.8646545410156,-0.042012274265289314,-32.38821029663086,3040.5525917353584,1912.4443726149702
46,4,TaskBuilding_23,1,0.011408329010009766,1231,240.47528076171875,-0.03378123044967652,-31.95234680175781,3038.9527882110347,1914.2396950350949
47,4,NoHouse,26,0.41019272804260254,1232,239.61724853515625,-0.01835966110229492,-30.995643615722656,3035.4273695278007,1918.1804360229507
48,4,TaskBuilding_23,2,0.02232074737548828,1233,238.6624755859375,0.0007287859916687013,-29.93625640869141,3031.5043761262464,1922.544265055014
49,4,NoHouse,18,0.25543880462646484,1234,238.14956665039062,0.01946181058883667,-29.384780883789066,3029.396883893783,1924.8160151556053
50,4,TaskBuilding_23,5,0.06696009635925293,1235,237.56671142578125,0.03770393133163452,-28.78533935546875,3027.0019566129495,1927.2854998434445
