,PathNumber,ColliderName,Samples,timeDiff,Index,HMD_x,HMD_y,HMD_z,transformed_HMD_x,transformed_HMD_y
0,8,NoHouse,12,0.1666557788848877,6914,-56.371559143066406,-0.10230672359466554,-81.00437927246094,1816.9500001190172,1713.238989429256
1,8,Hand,6,0.08977675437927246,6915,-56.378990173339844,-0.10897350311279297,-81.00130844116211,1816.9193229784737,1713.2516524189473
2,8,NoHouse,1,0.011902809143066406,6916,-56.38075256347656,-0.11152726411819458,-81.00035858154297,1816.9120459429269,1713.2555884175272
3,8,Hand,1,0.010912179946899414,6917,-56.3812255859375,-0.1125829815864563,-81.00025939941406,1816.9100938039664,1713.255998553339
4,8,Phone,68,1.1224479675292969,6918,-56.39785766601562,-0.1312713623046875,-81.00447463989258,1816.841503413942,1713.2386839162032
5,8,Building_152,2,0.04463982582092285,6919,-56.41018676757813,-0.1294768452644348,-81.00345611572266,1816.7906319046479,1713.2429003924171
6,8,NoHouse,20,0.32190608978271484,6920,-56.42073059082031,-0.10449105501174928,-80.99678421020508,1816.7470894545877,1713.2704474894858
7,8,Building_154,36,0.5773420333862305,6921,-56.41992187500001,-0.028941333293914795,-80.9151725769043,1816.7499028259383,1713.6068288616025
8,8,TaskBuilding_44,1,0.022816896438598636,6922,-56.40568542480469,-0.017764031887054443,-80.88636779785156,1816.8084521831074,1713.7255431846488
9,8,NoHouse,1,0.021823406219482425,6923,-56.40444946289063,-0.01696091890335083,-80.88532257080078,1816.8135445778064,1713.7298483827644
10,8,TaskBuilding_44,9,0.15574407577514648,6924,-56.39944458007813,-0.014397323131561281,-80.8831787109375,1816.834179019676,1713.7386719928386
11,8,NoHouse,3,0.06596827507019043,6925,-56.39669799804688,-0.013597309589385986,-80.88285064697266,1816.8455082363048,1713.7400168038644
12,8,TaskBuilding_44,4,0.052080631256103516,6926,-56.39533233642578,-0.013286709785461426,-80.88275146484375,1816.8511417842217,1713.740421909547
13,8,NoHouse,9,0.14582395553588867,6927,-56.39469909667969,-0.013179361820220949,-80.88256072998047,1816.853753060246,1713.7412064137375
14,8,TaskBuilding_44,2,0.0441434383392334,6928,-56.39610290527344,-0.013493239879608154,-80.88143539428711,1816.8479543090102,1713.745833331468
15,8,NoHouse,2,0.02281665802001953,6929,-56.39710235595703,-0.01350301504135132,-80.88051986694336,1816.8438250998965,1713.749610006263
16,8,TaskBuilding_44,1,0.021328449249267575,6930,-56.39776611328125,-0.013480246067047121,-80.8799057006836,1816.8410827368273,1713.7521592320459
17,8,NoHouse,2,0.033231258392333984,6931,-56.39826965332031,-0.013494551181793213,-80.8794174194336,1816.8390021986559,1713.7541733779299
18,8,TaskBuilding_44,1,0.011408329010009766,6932,-56.39884948730469,-0.01347428560256958,-80.87889862060547,1816.8366067059771,1713.7563135306418
19,8,NoHouse,3,0.04463958740234375,6933,-56.40003967285156,-0.013400614261627196,-80.87772369384766,1816.8316889367607,1713.7611600106147
20,8,TaskBuilding_44,1,0.011408329010009766,6934,-56.40155029296875,-0.01360088586807251,-80.87600708007812,1816.8254457080982,1713.7682402820824
21,8,NoHouse,2,0.022319793701171875,6935,-56.40245056152344,-0.013868987560272215,-80.87470245361328,1816.8217231910694,1713.7736206103068
22,8,Building_154,13,0.16913628578186035,6936,-56.40711975097656,-0.014014780521392822,-80.86421203613281,1816.8023927060224,1713.8168764538586
23,8,Building_153,17,0.25543999671936035,6937,-56.40690612792969,-0.01568514108657837,-80.82512664794922,1816.80302350922,1713.9779917015571
24,8,TaskBuilding_39,4,0.06596779823303223,6938,-56.39236450195313,-0.01448267698287964,-80.79594421386719,1816.8628295308486,1714.0982462771535
25,8,Building_170,1,0.011904478073120115,6939,-56.38951110839844,-0.014312088489532469,-80.7916259765625,1816.8745738401792,1714.1160388891622
26,8,House_49,1,0.021327733993530273,6940,-56.38694763183594,-0.014234840869903563,-80.78807067871094,1816.8851269552497,1714.1306873432763
27,8,NoHouse,1,0.023311376571655273,6941,-56.38424682617188,-0.014119923114776613,-80.78459167480469,1816.8962471254385,1714.1450209258828
28,8,HighSilo-TaskBuilding_49,2,0.03224039077758789,6942,-56.37992858886719,-0.014146804809570312,-80.77957916259766,1816.914030357227,1714.1656714308806
29,8,NoHouse,1,0.011406898498535156,6943,-56.37565612792969,-0.014055788516998293,-80.77471923828125,1816.931625711379,1714.1856930706017
30,8,House_49,1,0.022323131561279297,6944,-56.37295532226562,-0.013988077640533449,-80.77177429199219,1816.942749304055,1714.1978251861906
31,8,NoHouse,3,0.06646180152893066,6945,-56.37010192871094,-0.013978779315948486,-80.76884460449219,1816.954502512284,1714.209893984471
32,8,Building_152,5,0.09969568252563477,6946,-56.36199951171875,-0.013933956623077393,-80.7606430053711,1816.9878773475828,1714.2436800195696
33,8,TaskBuilding_35,2,0.03372812271118164,6947,-56.35576629638672,-0.013985574245452884,-80.7548599243164,1817.0135560881367,1714.2675016768335
34,8,NoHouse,3,0.044640302658081055,6948,-56.35218811035156,-0.013948976993560793,-80.75214385986328,1817.028300873838,1714.278687900934
35,8,TaskBuilding_35,1,0.01140737533569336,6949,-56.34857177734375,-0.0139656662940979,-80.7496337890625,1817.0432043586923,1714.2890248829895
36,8,NoHouse,4,0.05456089973449707,6950,-56.342857360839844,-0.013947784900665285,-80.74628448486328,1817.066758333374,1714.3028155616757
37,8,Building_152,3,0.0451357364654541,6951,-56.33596801757813,-0.0137825608253479,-80.7441177368164,1817.0951671705905,1714.3117283425345
38,8,NoHouse,2,0.0441434383392334,6952,-56.3302230834961,-0.013608038425445557,-80.74345016479492,1817.1188642548514,1714.3144487034306
39,8,Building_152,4,0.07737612724304199,6953,-56.3252182006836,-0.013425529003143309,-80.74378204345703,1817.1395145326987,1714.3130826547226
40,8,NoHouse,5,0.0783689022064209,6954,-56.3203125,-0.013375818729400637,-80.74476623535156,1817.1597598268822,1714.3090122191302
41,8,Building_152,4,0.05505537986755371,6955,-56.31536865234375,-0.013583779335021973,-80.74626922607422,1817.1801658230181,1714.302803111951
42,8,Avatar,18,0.2881772518157959,6956,-56.30258178710938,-0.013752162456512451,-80.75221633911133,1817.2329574591968,1714.2782688891975
43,8,NoHouse,1,0.022319555282592773,6957,-56.29115295410156,-0.013885796070098877,-80.7599868774414,1817.2801581111862,1714.246190512164
