,PathNumber,ColliderName,Samples,timeDiff,Index,HMD_x,HMD_y,HMD_z,transformed_HMD_x,transformed_HMD_y
0,9,Phone,24,0.4111833572387695,7627,55.26134490966797,-2.767526388168335,-130.37094116210938,2277.3217929595694,1509.6579597442378
1,9,NoHouse,10,0.18848133087158206,7628,55.26010131835938,-2.7686188220977783,-130.37179565429688,2277.3166755509546,1509.6544436563104
2,9,Phone,47,0.8322877883911133,7629,55.27107238769531,-2.7738327980041504,-130.36837768554688,2277.361838191732,1509.6685006106486
3,9,NoHouse,8,0.08878421783447266,7630,55.27897644042969,-2.781399726867676,-130.36752319335938,2277.3943817988775,1509.6720084821718
4,9,Hand,3,0.05555129051208496,7631,55.27922058105469,-2.7852871417999268,-130.36871337890622,2277.3953918558464,1509.6671086368092
5,9,Phone,2,0.033728361129760735,7632,55.27910614013672,-2.7860984802246094,-130.36930847167972,2277.394922987282,1509.6646590058963
6,9,Hand,1,0.021824121475219727,7633,55.27897644042969,-2.7862913608551025,-130.3695068359375,2277.3943897053564,1509.6638425751926
7,9,Phone,4,0.08977580070495605,7634,55.27880096435547,-2.7864898443222046,-130.36988830566406,2277.3936686570582,1509.6622724249337
8,9,Hand,4,0.06745576858520508,7635,55.27815246582031,-2.787210345268249,-130.37059020996094,2277.391001091868,1509.6593837501105
9,9,Phone,22,0.3868803977966309,7636,55.27523040771485,-2.7878687381744385,-130.37239074707028,2277.378975927415,1509.6519752234667
10,9,NoHouse,5,0.07787203788757324,7637,55.27494812011719,-2.7881853580474854,-130.37442016601562,2277.3778216232313,1509.64362122084
11,9,Hand,1,0.010912418365478516,7638,55.27520751953125,-2.788403987884521,-130.374755859375,2277.378891106458,1509.6422389782383
12,9,Phone,17,0.25742435455322266,7639,55.2760009765625,-2.789027690887451,-130.3756103515625,2277.3821617799586,1509.6387203783315
13,9,NoHouse,2,0.044144630432128906,7640,55.27690124511719,-2.7890897989273067,-130.37611389160156,2277.3858708790076,1509.6366463840595
14,9,Phone,19,0.3774549961090088,7641,55.27824401855469,-2.788912296295166,-130.3768310546875,2277.391402959371,1509.6336924387938
