,PathNumber,ColliderName,Samples,timeDiff,Index,HMD_x,HMD_y,HMD_z,transformed_HMD_x,transformed_HMD_y
0,5,NoHouse,11,0.16715240478515625,4011,-261.44747924804693,4.0042943954467765,130.1705322265625,967.3097547814357,2586.579536328739
1,5,Phone,14,0.2217121124267578,4012,-261.15322875976557,4.0047807693481445,130.25617980957028,968.527812243235,2586.931205310711
2,5,NoHouse,13,0.17806339263916016,4013,-260.741943359375,4.0046677589416495,130.34269714355472,970.2306930453622,2587.285396094692
3,5,Phone,16,0.27676844596862793,4014,-260.6769256591797,4.002112865447998,130.3407974243164,970.4999970961766,2587.2769069313504
4,5,NoHouse,12,0.17806410789489746,4015,-260.67529296875,3.999094724655152,130.33662414550778,970.5068693302562,2587.259656209194
5,5,Phone,60,0.9835686683654784,4016,-260.6698455810547,3.994736671447754,130.32681274414062,970.5294795855822,2587.219011140903
6,5,NoHouse,8,0.11110281944274902,4017,-260.6754150390625,4.0026443004608145,130.31131744384766,970.5066391445803,2587.154918074577
7,5,Building_186,8,0.11110496520996094,4018,-260.6897430419922,4.010816574096681,130.3037338256836,970.4473022331997,2587.123735437737
8,5,Avatar,16,0.2360954284667969,4019,-260.70651245117193,4.015066862106323,130.30489349365234,970.3778828166298,2587.1286875813366
9,5,Building_186,2,0.034224748611450195,4020,-260.6910095214843,4.018566131591797,130.305061340332,970.4421045659367,2587.1291764567313
10,5,NoHouse,19,0.2891678810119629,4021,-260.64627075195307,4.022597789764403,130.30650329589844,970.6274263440737,2587.134763054274
11,5,Building_183,2,0.022816181182861328,4022,-260.43170166015625,4.027193307876587,130.28887939453122,971.5165033663084,2587.059871680624
12,5,Building_182,2,0.021823883056640625,4023,-260.406982421875,4.027466773986816,130.2878494262695,971.6189176907794,2587.055351436261
13,5,Building_183,11,0.16715192794799805,4024,-260.27587890625,4.028292655944823,130.28871154785156,972.1620229757444,2587.0577453588926
14,5,Building_182,1,0.021824121475219727,4025,-260.09915161132807,4.028489589691162,130.30337524414062,972.8939795702807,2587.116792891306
15,5,Building_181,3,0.044144630432128906,4026,-260.00250244140625,4.028749942779541,130.31497192382812,973.2942346163036,2587.1638863174553
16,5,Building_182,1,0.01091313362121582,4027,-259.93710327148443,4.028940677642821,130.32525634765622,973.5650466590172,2587.2058373797145
17,5,Building_181,1,0.011406421661376951,4028,-259.90444946289057,4.02904224395752,130.33126831054688,973.7002535081784,2587.230411934109
18,5,Building_182,8,0.11159920692443848,4029,-259.72372436523443,4.0288915634155265,130.37501525878906,974.4484517637671,2587.409754910669
19,5,Building_180,9,0.1215205192565918,4030,-259.13424682617193,4.027434825897217,130.63188171386722,976.8876266125499,2588.467123897558
20,5,NoHouse,4,0.06696009635925293,4031,-258.70211791992193,4.026219606399536,130.88935089111328,978.6749560152313,2589.5283974707236
21,5,Building_180,4,0.08878421783447266,4032,-258.5191802978516,4.0254342555999765,131.00650787353516,979.4314511081056,2590.011451370312
22,5,NoHouse,1,0.011408090591430664,4033,-258.3593139648437,4.0251054763793945,131.11135864257812,980.0926310740659,2590.4438313305573
23,5,Building_180,23,0.4106872081756592,4034,-257.38543701171875,4.022040843963623,131.79315185546878,984.1195524818125,2593.255775220294
24,5,NoHouse,1,0.02232074737548828,4035,-256.59457397460943,4.019521236419679,132.36372375488278,987.3895188113694,2595.609212949741
25,5,Building_177,21,0.3447208404541016,4036,-256.1043701171875,4.017780780792236,132.71232604980472,989.4164006042416,2597.047021231917
26,5,NoHouse,1,0.021823406219482425,4037,-255.47576904296875,4.016195774078368,133.13813781738278,992.0157413697152,2598.802995972328
27,5,Building_177,8,0.1334228515625,4038,-255.2044982910156,4.0154900550842285,133.3128433227539,993.1375721076028,2599.523293507992
28,5,Building_93,4,0.06646513938903809,4039,-254.81564331054688,4.0146920680999765,133.55609130859378,994.7457411680335,2600.5261557897675
29,5,Building_177,1,0.01140761375427246,4040,-254.65380859375,4.014109134674071,133.65507507324222,995.4150560548132,2600.934198642057
30,5,House_49,5,0.0882880687713623,4041,-254.3750915527344,4.013586521148682,133.822509765625,996.5678025771774,2601.6243707611457
31,5,NoHouse,3,0.03372812271118164,4042,-254.0423583984375,4.012793064117432,134.0133056640625,997.9440485279134,2602.4106959520986
32,5,House_49,3,0.044144392013549805,4043,-253.80303955078125,4.012441635131837,134.14830017089844,998.9339371341665,2602.967009774564
33,5,NoHouse,3,0.044640779495239265,4044,-253.56417846679688,4.012007713317871,134.27923583984378,999.9219709952963,2603.5065332315917
34,5,House_49,4,0.05555176734924317,4045,-253.3251037597656,4.01198673248291,134.40808868408206,1000.9109098795548,2604.0374674180703
35,5,NoHouse,2,0.017359256744384766,4046,-253.1116943359375,4.0122015476226816,134.52125549316406,1001.7937018432117,2604.5036754972634
36,5,Building_180,13,0.1775684356689453,4047,-252.5517883300781,4.016847610473634,134.79530334472656,1004.11005199982,2605.632328429262
