,PathNumber,ColliderName,Samples,timeDiff,Index,HMD_x,HMD_y,HMD_z,transformed_HMD_x,transformed_HMD_y
0,5,NoHouse,16,0.2470066547393799,5523,-262.3314819335937,3.9467930793762207,129.41587829589844,963.6558086377906,2583.4652188594046
1,5,Hand,10,0.1666562557220459,5524,-262.32749938964844,3.9461750984191895,129.42159271240234,963.6721815980262,2583.4888578111795
2,5,NoHouse,5,0.11060810089111328,5525,-262.3256225585937,3.9440126419067374,129.42448425292972,963.6799885487764,2583.500772827174
3,5,Hand,1,0.022320032119750977,5526,-262.32504272460943,3.94291353225708,129.4256591796875,963.682377822216,2583.5056288432197
4,5,Avatar,2,0.03323221206665039,5527,-262.32470703125,3.9418320655822754,129.42669677734372,963.6837571833823,2583.5099188890244
5,5,NoHouse,5,0.06646394729614258,5528,-262.3238525390625,3.939918041229248,129.42890930175778,963.6872729650603,2583.5190655102256
6,5,Phone,1,0.010911703109741213,5529,-262.323486328125,3.939052104949951,129.43020629882812,963.6887759202071,2583.524428556936
7,5,NoHouse,8,0.1334247589111328,5530,-262.32339477539057,3.938448429107666,129.43155670166016,963.6891405371606,2583.529983522825
8,5,Avatar,31,0.5232799053192139,5531,-262.32720947265625,3.939857006072998,129.43522644042972,963.673297070738,2583.545233806801
9,5,NoHouse,6,0.07687950134277344,5532,-262.3306884765625,3.939173460006714,129.43657684326172,963.6588696208341,2583.550884624894
10,5,Avatar,1,0.02232050895690918,5533,-262.33206176757807,3.939039707183838,129.43714904785156,963.653174263238,2583.553233172266
11,5,Phone,1,0.021823883056640625,5534,-262.332275390625,3.93906831741333,129.43722534179688,963.6522884446023,2583.5535508005023
12,5,Avatar,1,0.022320985794067383,5535,-262.33255004882807,3.9390959739685054,129.43731689453122,963.6511496063318,2583.553932122171
13,5,Phone,2,0.03323197364807129,5536,-262.3332977294922,3.9392318725585938,129.43754577636722,963.647986444366,2583.554886125447
14,5,Avatar,8,0.1666576862335205,5537,-262.335678100586,3.9402892589569087,129.43834686279294,963.6381165123133,2583.5581909133625
15,5,Phone,3,0.04463791847229004,5538,-262.3392944335937,3.9431533813476562,129.439453125,963.6231860200344,2583.5628327043532
16,5,Avatar,4,0.07737588882446289,5539,-262.34161376953125,3.945301055908203,129.44041442871094,963.6135671070754,2583.566831409099
17,5,Phone,8,0.10068774223327637,5540,-262.3485412597657,3.9501082897186266,129.4429931640625,963.58484012473,2583.5775645614526
18,5,Hand,4,0.04463982582092285,5541,-262.352783203125,3.9512097835540767,129.44380950927734,963.5672578374265,2583.581012676983
19,5,Avatar,3,0.06547188758850098,5542,-262.35406494140625,3.951289653778076,129.44390869140622,963.5619469226473,2583.5814032270664
20,5,Hand,4,0.06696128845214844,5543,-262.3554534912109,3.9511384963989262,129.44384765625,963.5562583944084,2583.5811632744035
21,5,Phone,3,0.044638633728027344,5544,-262.35647583007807,3.951174259185791,129.44383239746094,963.5519600582568,2583.5811096481525
22,5,Avatar,26,0.4637601375579834,5545,-262.3576202392578,3.9542698860168457,129.44440460205075,963.5472761104066,2583.5834559592968
23,5,Phone,5,0.06696057319641112,5546,-262.0487060546875,3.954151153564453,129.59033203125,964.8253701213955,2584.1844396867486
24,5,Avatar,8,0.1334245204925537,5547,-261.8763427734375,3.9534873962402335,129.67822265625,965.5384648273546,2584.54651174497
25,5,NoHouse,2,0.03323173522949219,5548,-261.6705780029297,3.953749179840088,129.7879638671875,966.3896296110238,2584.9986849494453
26,5,Phone,4,0.046128034591674805,5549,-261.54676818847656,3.955578327178955,129.85659790039062,966.9019155461559,2585.2815257866932
27,5,NoHouse,7,0.10068798065185547,5550,-261.3111572265625,3.9673008918762207,129.98551940917972,967.8765123908152,2585.8127831421634
28,5,Avatar,8,0.15574383735656738,5551,-260.7162170410157,3.9935789108276367,130.16514587402344,970.339201125783,2586.5505330963592
29,5,NoHouse,1,0.021824359893798828,5552,-260.42330932617193,3.9984183311462402,130.2388916015625,971.5518136034448,2586.852968193692
30,5,House_49,1,0.010911703109741213,5553,-260.3701171875,3.999271869659424,130.25283813476562,971.7720179434053,2586.9101837648577
31,5,NoHouse,1,0.011408329010009766,5554,-260.26278686523443,3.999870777130127,130.2786865234375,972.2163675560579,2587.016146182462
32,5,House_49,1,0.010912179946899414,5555,-260.20870971679693,4.0002121925354,130.29269409179688,972.4402370759024,2587.0736060482877
33,5,NoHouse,9,0.14383959770202634,5556,-259.8314819335937,4.0011372566223145,130.38475036621094,974.0019486250496,2587.45102461243
34,5,House_49,1,0.01140737533569336,5557,-259.50653076171875,4.002089023590088,130.46585083007812,975.3472112762092,2587.7835922342856
35,5,Building_179,8,0.10019230842590332,5558,-259.18467712402344,4.002510070800781,130.5506362915039,976.6795337419619,2588.131402327839
36,5,NoHouse,2,0.0441441535949707,5559,-258.786865234375,4.003344535827637,130.67973327636722,978.3261581584949,2588.661914299566
37,5,Building_179,2,0.022815942764282227,5560,-258.6307373046875,4.003769636154175,130.73783111572266,978.9722961789415,2588.900826179794
38,5,House_49,1,0.02132821083068848,5561,-258.50152587890625,4.004095554351807,130.78712463378906,979.5070256937687,2589.103620639542
39,5,NoHouse,2,0.03323173522949219,5562,-258.37266540527344,4.004327058792113,130.8384780883789,980.0402152754941,2589.31487804276
40,5,Building_179,20,0.3119845390319824,5563,-257.6938781738282,4.003499746322632,131.15412902832028,982.8487474942269,2590.6146622606566
41,5,House_49,1,0.02182483673095703,5564,-257.00241088867193,4.00380802154541,131.50418090820312,985.709352793469,2592.056622798832
42,5,NoHouse,17,0.3219022750854492,5565,-256.511962890625,4.0040249824523935,131.76168823242188,987.7382289918608,2593.117528882135
43,5,NoHit,1,0.022321224212646484,5566,-255.980712890625,4.00447940826416,132.04615783691406,989.9358240756413,2594.2896089623164
44,5,Building_184,1,0.02231907844543457,5567,-255.88458251953125,4.00482988357544,132.097412109375,990.3334829770424,2594.500783915555
45,5,TaskBuilding_51,11,0.1666562557220459,5568,-255.4954833984375,4.005589008331299,132.29829406738278,991.9431219743108,2595.3283305227715
46,5,Building_184,7,0.08878421783447266,5569,-254.95263671875,4.0050458908081055,132.57113647460938,994.188859332292,2596.452185209815
47,5,TaskBuilding_51,2,0.033728837966918945,5570,-254.72824096679685,4.004871129989623,132.6833724975586,995.1171790020999,2596.91451208807
48,5,HighSilo-TaskBuilding_49,18,0.31049489974975586,5571,-254.6041259765625,4.004762649536134,132.74563598632812,995.630636934096,2597.170944131846
49,5,TaskBuilding_51,10,0.1225121021270752,5576,-252.9350433349609,4.000056266784668,133.58976745605472,1002.535421224099,2600.648022240936
50,5,Garage_185,1,0.022320032119750977,5577,-252.53683471679688,4.000101566314696,133.79019165039062,1004.1827543372433,2601.4735675454112
51,5,TaskBuilding_51,1,0.02232027053833008,5578,-252.43707275390625,4.000277996063232,133.83970642089844,1004.5954620504659,2601.6775050522792
52,5,Building_184,1,0.01091146469116211,5579,-252.3372802734375,4.000302791595459,133.88925170898438,1005.008295455518,2601.8815683463836
53,5,Garage_185,1,0.010912179946899414,5580,-252.28634643554688,4.0002946853637695,133.91468811035156,1005.2190028739974,2601.986336533596
