,PathNumber,ColliderName,Samples,timeDiff,Index,HMD_x,HMD_y,HMD_z,transformed_HMD_x,transformed_HMD_y
0,1,Building_218,5,0.07787227630615234,28,-286.0267333984375,1.2459253072738647,-178.42691040039062,868.9909579895219,1311.8040486191235
1,1,Hand,3,0.05555176734924317,29,-286.338134765625,1.2426339387893677,-178.4054718017578,867.7023006456639,1311.8924117421975
2,1,Phone,6,0.08878397941589355,30,-286.7791748046875,1.2374471426010132,-178.3860855102539,865.8772804408412,1311.9723125790156
3,1,Hand,5,0.0892798900604248,31,-287.38739013671875,1.2406291961669922,-178.3639678955078,863.3605231075992,1312.0633807837794
4,1,Phone,1,0.021824359893798828,32,-287.55401611328125,1.2421329021453855,-178.35667419433594,862.6710169693356,1312.0934302612668
5,1,Hand,9,0.1666555404663086,33,-287.8235168457031,1.24322509765625,-178.3311767578125,861.5556498005615,1312.1985468018456
6,1,Phone,1,0.011407852172851562,34,-287.8240051269531,1.2422071695327759,-178.32713317871094,861.5535832403572,1312.2152262721102
7,1,Hand,6,0.08977675437927246,35,-287.8246154785156,1.2432100176811218,-178.3236846923828,861.551018414224,1312.229450986139
8,1,Phone,6,0.06547045707702638,36,-287.8260192871094,1.2484304308891296,-178.3234405517578,861.5452072659913,1312.230457748105
9,1,Building_218,1,0.02232074737548828,37,-287.8316650390625,1.2617110013961792,-178.32833862304688,861.5219036162954,1312.2102521940205
10,1,NoHouse,9,0.1334240436553955,38,-287.8338623046875,1.3071774244308472,-178.35574340820312,861.5131258236918,1312.097208246756
11,1,Castle-TaskBuilding_56,2,0.044142723083496094,39,-287.8213195800781,1.3197965025901794,-178.37390899658203,861.5652299514361,1312.0223102882092
12,1,NoHit,2,0.04464101791381836,40,-287.81642150878906,1.3217691779136658,-178.3802032470703,861.585631285848,1311.9963164208652
13,1,NoHouse,38,0.6016469001770021,41,-287.7625732421875,1.3310984373092651,-178.4312286376953,861.8089526057191,1311.785851166852
14,1,Building_219,2,0.0421600341796875,44,-287.64825439453125,1.3335893154144287,-178.47513580322266,862.2824557162583,1311.6047934448939
15,1,NoHouse,7,0.11110401153564453,45,-287.6361083984375,1.333643078804016,-178.47801208496094,862.332743421126,1311.592900190914
16,1,Building_219,4,0.06696009635925293,46,-287.6237030029297,1.3333517909049988,-178.4795150756836,862.3840255544119,1311.5866717386498
17,1,NoHouse,2,0.0441436767578125,47,-287.61558532714844,1.3324508666992188,-178.47881317138672,862.4176048416898,1311.5895688656792
