PathNumber,ColliderName,Samples,timeDiff,Index,HMD_x,HMD_y,HMD_z
0,Avatar,16,0.21228718757629395,0,-289.0914611816406,1.730369210243225,-164.0127410888672
0,NoHouse,10,0.15574288368225098,1,-289.08946228027344,1.7286909818649292,-164.00968170166016
0,Building_212,2,0.022815942764282227,2,-289.09002685546875,1.7289458513259888,-164.0068359375
0,NoHouse,2,0.022320270538330078,3,-289.09034729003906,1.7292393445968628,-164.00643157958984
0,Building_212,3,0.03372836112976074,4,-289.09100341796875,1.7303006649017334,-164.00559997558594
0,NoHouse,3,0.033727407455444336,5,-289.0923156738281,1.73146653175354,-164.0038299560547
0,Building_212,3,0.034224510192871094,6,-289.0935363769531,1.732638597488403,-164.00146484375
0,NoHouse,2,0.024800777435302734,7,-289.0945129394531,1.7334383726119995,-163.9989776611328
0,Building_212,1,0.00892782211303711,8,-289.094970703125,1.73337984085083,-163.9977264404297
0,NoHouse,11,0.14483213424682617,9,-289.09564208984375,1.7319722175598145,-163.99392700195312
0,Building_212,2,0.021824359893798828,10,-289.09552001953125,1.7300807237625122,-163.99048614501953
0,NoHouse,2,0.022319793701171875,11,-289.09523010253906,1.7297464609146118,-163.98971557617188
0,Building_212,8,0.12201595306396484,12,-289.0948486328125,1.7302391529083252,-163.98878479003906
0,NoHouse,1,0.011407852172851562,13,-289.09503173828125,1.7306318283081057,-163.9883575439453
0,Building_212,15,0.2217121124267578,14,-289.096435546875,1.7307252883911133,-163.9875030517578
0,Building_213,1,0.010911941528320312,15,-289.0979919433594,1.7310135364532468,-163.98699951171875
0,NoHouse,84,1.3208484649658203,16,-289.0990295410156,1.7299710512161255,-163.9874496459961
0,Building_216,1,0.021824359893798828,17,-289.086181640625,1.725658893585205,-163.99009704589844
0,Avatar,80,1.2345433235168457,18,-289.06884765625,1.7256073951721191,-164.0054931640625
0,NoHouse,8,0.1215207576751709,19,-289.0699462890625,1.725656270980835,-164.00357055664062
0,Building_216,24,0.33182454109191895,20,-289.07395935058594,1.7254997491836548,-164.0007781982422
0,NoHouse,34,0.501455545425415,21,-289.0779571533203,1.71180260181427,-163.98662567138672
0,Avatar,11,0.177567720413208,22,-288.68194580078125,1.676811456680298,-164.09182739257812
0,NoHouse,35,0.5247681140899658,23,-287.21942138671875,1.6578942537307741,-164.2992401123047
0,Building_213,5,0.05406355857849121,24,-287.23577880859375,1.6884031295776367,-164.30093383789062
0,NoHouse,22,0.35414552688598633,25,-287.2551727294922,1.6928308010101318,-164.30352020263672
0,Building_213,2,0.033231258392333984,26,-287.2610321044922,1.6932635307312012,-164.3027114868164
0,NoHouse,7,0.10019159317016602,27,-287.26348876953125,1.694007396697998,-164.30197143554688
0,Building_213,1,0.010912895202636719,28,-287.26611328125,1.6953418254852295,-164.30126953125
0,NoHouse,39,0.644303560256958,29,-287.2733459472656,1.6945753097534182,-164.30105590820312
0,Avatar,66,1.0554885864257812,30,-287.2884521484375,1.6938841342926025,-164.31085205078125
0,NoHouse,36,0.5356800556182861,31,-287.2844543457031,1.6917972564697266,-164.3052215576172
0,Hand,4,0.062496185302734375,32,-287.1219024658203,1.6770178079605103,-163.7922134399414
0,NoHouse,1,0.02231907844543457,33,-287.1178283691406,1.6747651100158691,-163.79212951660156
0,Hand,2,0.022320985794067383,34,-287.11598205566406,1.6742126941680908,-163.79200744628906
0,Phone,112,1.800480604171753,35,-287.104736328125,1.67527437210083,-163.79460906982422
0,Hand,4,0.055055856704711914,36,-287.10418701171875,1.6759119033813477,-163.7950668334961
0,Phone,42,0.6448001861572266,37,-287.1055450439453,1.6770964860916138,-163.80521392822266
0,NoHouse,1,0.021823406219482422,38,-287.1075744628906,1.6848511695861816,-163.8394012451172
0,Phone,1,0.021823883056640625,39,-287.1070861816406,1.6854279041290283,-163.84161376953125
0,NoHouse,7,0.11110424995422363,40,-287.1042175292969,1.6869451999664309,-163.8502197265625
0,Building_216,5,0.07787251472473145,41,-287.09808349609375,1.69024395942688,-163.8653564453125
0,Phone,2,0.04464125633239746,42,-287.093505859375,1.6936278343200684,-163.87714385986328
0,Building_216,1,0.011406660079956055,43,-287.0916748046875,1.695262432098389,-163.88168334960938
0,Building_217,14,0.19939327239990234,44,-287.0845947265625,1.7000892162322996,-163.893798828125
0,Building_218,27,0.41118288040161133,45,-287.0763854980469,1.7056734561920166,-163.90719604492188
0,TaskBuilding_53,15,0.2747836112976074,46,-287.0779724121094,1.7092695236206057,-163.9238739013672
0,NoHouse,7,0.11110496520996094,47,-287.0802001953125,1.7110474109649658,-163.9493865966797
0,TaskBuilding_53,1,0.02182316780090332,48,-287.0815734863281,1.7090392112731934,-163.96070861816406
0,NoHouse,4,0.06696081161499023,49,-287.0823211669922,1.7076456546783447,-163.96503448486328
0,Phone,47,0.7132482528686523,50,-287.0849609375,1.7038753032684326,-163.9808349609375
0,TaskBuilding_53,19,0.3333115577697754,51,-287.06793212890625,1.7019610404968262,-163.98300170898438
0,Phone,1,0.010912656784057617,52,-287.0615539550781,1.7009656429290771,-163.98434448242188
0,TaskBuilding_53,3,0.03422403335571289,53,-287.0605773925781,1.7022948265075684,-163.9849853515625
0,Phone,10,0.19939088821411133,54,-287.0598602294922,1.702919840812683,-163.98529815673828
0,TaskBuilding_53,20,0.3109927177429199,55,-287.0206756591797,1.7029749155044556,-164.03953552246094
0,Phone,52,0.864032506942749,56,-286.03501892089844,1.6300491094589233,-166.38233947753906
0,Hand,1,0.011407852172851562,57,-285.61553955078125,1.5880126953125,-167.606201171875
0,Phone,6,0.09969639778137207,58,-285.5058135986328,1.5872758626937866,-167.91658782958984
0,NoHouse,46,0.6571991443634033,59,-284.9209747314453,1.5300307273864746,-170.0119857788086
0,Phone,29,0.43300914764404297,60,-284.2565612792969,1.4800986051559448,-172.5957794189453
0,NoHouse,33,0.5778391361236572,61,-283.701171875,1.4109539985656738,-174.93496704101562
1,NoHouse,13,0.2549448013305664,62,-289.0326843261719,1.353271484375,-177.1570587158203
1,Avatar,1,0.011904239654541016,63,-289.01702880859375,1.3529762029647827,-177.18008422851562
1,TaskBuilding_53,1,0.021823406219482422,64,-289.015625,1.3529711961746216,-177.18283081054688
1,NoHouse,6,0.08878397941589355,65,-289.0106506347656,1.352771282196045,-177.19371795654297
1,Avatar,1,0.011408090591430664,66,-289.00433349609375,1.3543264865875244,-177.20626831054688
1,TaskBuilding_53,1,0.021823644638061523,67,-289.0025939941406,1.3545032739639282,-177.20956420898438
1,Avatar,43,0.6978738307952881,68,-288.9938659667969,1.355920910835266,-177.21133422851562
1,Building_218,3,0.045630693435668945,69,-288.9978332519531,1.3560057878494265,-177.1870574951172
1,Building_217,14,0.1676483154296875,70,-289.0068054199219,1.355521321296692,-177.17206573486328
1,NoHouse,49,0.8441920280456543,71,-289.081787109375,1.3501259088516235,-177.12342834472656
1,Phone,103,1.7870872020721436,72,-289.0586242675781,1.3374207019805908,-177.11277770996094
1,NoHouse,8,0.1334247589111328,73,-289.0605926513672,1.3426700830459595,-177.11470794677734
1,Building_213,15,0.25562310218811035,74,-289.06610107421875,1.3511537313461304,-177.1142120361328
1,NoHouse,1,0.022632122039794922,75,-289.0686340332031,1.3564122915267944,-177.11297607421875
1,Building_213,5,0.06596827507019043,76,-289.0688171386719,1.3574212789535522,-177.11224365234375
1,NoHouse,1,0.011903524398803711,77,-289.06878662109375,1.3580166101455688,-177.11155700683594
1,Building_213,1,0.02182483673095703,78,-289.0686340332031,1.3583546876907349,-177.11105346679688
1,NoHouse,427,6.985169887542725,79,-289.0364074707031,1.7265679836273191,-163.7659912109375
1,Building_213,18,0.28867197036743164,80,-289.06561279296875,2.1998753547668457,-145.9499282836914
1,NoHouse,101,1.699296236038208,81,-289.0026550292969,2.321932554244995,-141.51429748535156
1,Phone,29,0.489055871963501,82,-288.9364013671875,2.446338415145874,-136.18037414550778
1,NoHouse,10,0.15524983406066895,83,-288.93455505371094,2.4818496704101562,-134.57006072998047
1,Phone,15,0.26734280586242676,84,-288.9306640625,2.501555919647217,-133.73931884765622
1,NoHouse,53,0.9210720062255859,85,-288.92657470703125,2.5489065647125244,-131.01780700683594
1,Building_214,1,0.011408567428588867,86,-288.9131774902344,2.5799734592437744,-128.9608154296875
1,NoHouse,82,1.4324495792388916,87,-288.4072265625,2.6257649660110474,-125.78867721557617
1,Building_215,18,0.3000788688659668,88,-287.8476104736328,2.626005530357361,-124.89937591552734
1,NoHouse,22,0.32190418243408203,89,-287.86705017089844,2.6233142614364624,-124.93425750732422
1,Avatar,29,0.4999680519104004,90,-287.8966979980469,2.62005352973938,-124.95254516601562
1,NoHouse,2,0.021823406219482422,91,-287.8900146484375,2.6225255727767944,-124.95288848876953
1,Building_216,3,0.03372812271118164,92,-287.8854675292969,2.6226162910461426,-124.95179748535156
1,Building_215,1,0.022320032119750977,93,-287.88140869140625,2.62276291847229,-124.95038604736328
1,NoHouse,14,0.2217118740081787,94,-287.8606719970703,2.622563123703003,-124.93727493286133
1,Building_154,1,0.011408329010009766,95,-287.84808349609375,2.6211256980896,-124.91996002197266
1,NoHouse,5,0.08878517150878906,96,-287.8440856933594,2.620906352996826,-124.91041564941406
1,Building_152,1,0.011406898498535156,97,-287.8417053222656,2.6214544773101807,-124.90158081054688
1,NoHouse,4,0.06646418571472168,98,-287.8403778076172,2.621410846710205,-124.89471435546875
1,Building_154,3,0.055055856704711914,99,-287.8380432128906,2.622666597366333,-124.88557434082031
1,NoHouse,1,0.011407852172851562,100,-287.8360900878906,2.6237287521362305,-124.88140869140624
1,Building_154,1,0.021823883056640625,101,-287.8347473144531,2.6242804527282715,-124.8787078857422
1,NoHouse,2,0.03323245048522949,102,-287.8327331542969,2.625030755996704,-124.87557601928712
1,Building_154,1,0.011904239654541016,103,-287.8305358886719,2.6255452632904053,-124.87276458740234
1,NoHouse,41,0.6552164554595947,104,-287.10711669921875,2.6633729934692383,-124.20368957519531
1,Building_236,5,0.09969592094421387,105,-285.5682678222656,2.707282304763794,-123.13024139404295
1,Building_154,3,0.044640541076660156,106,-285.2453918457031,2.70953369140625,-123.05071258544922
1,NoHouse,33,0.4989755153656006,107,-283.8303527832031,2.7109196186065674,-122.75711822509766
1,Building_154,2,0.04463958740234375,108,-282.5395812988281,2.7203294038772583,-122.52207565307617
1,Building_236,1,0.022319793701171875,109,-282.4575500488281,2.721354961395264,-122.50774383544922
1,NoHouse,2,0.033232927322387695,110,-282.29286193847656,2.720957040786743,-122.47923278808594
1,Building_236,1,0.011407136917114258,111,-282.1824645996094,2.7203328609466557,-122.46041870117188
1,NoHouse,1,0.021824121475219727,112,-282.07281494140625,2.7196755409240723,-122.44132995605469
1,Building_236,2,0.0332338809967041,113,-281.90753173828125,2.718745470046997,-122.41288375854492
1,NoHouse,3,0.04463934898376465,114,-281.7432861328125,2.718094825744629,-122.38487243652344
1,Building_236,3,0.055550575256347656,115,-281.57855224609375,2.7177443504333496,-122.35782623291016
1,NoHouse,6,0.07787227630615234,116,-281.33151245117193,2.717049479484558,-122.31923294067383
1,Building_154,1,0.02182483673095703,117,-281.13882446289057,2.716147899627685,-122.29055786132812
1,NoHouse,8,0.10019230842590332,118,-280.7813720703125,2.7146689891815186,-122.23773574829102
1,Building_154,1,0.022814512252807617,119,-280.36843872070307,2.7127273082733154,-122.1794891357422
1,NoHouse,8,0.1215202808380127,120,-280.0369873046875,2.710606098175049,-122.13692092895508
1,Building_154,4,0.07787179946899414,121,-279.4285430908203,2.7230656147003174,-122.07316207885742
1,NoHouse,2,0.0441436767578125,122,-279.1804962158203,2.7349361181259155,-122.04994583129883
1,Building_154,16,0.30057644844055176,123,-278.44085693359375,2.7510982751846313,-121.96260452270508
1,NoHouse,4,0.05555248260498047,124,-277.47506713867193,2.769166350364685,-121.71303176879883
1,Building_154,2,0.03223991394042969,125,-277.2345733642578,2.766943573951721,-121.64569854736328
1,NoHouse,2,0.033728599548339844,126,-277.12818908691406,2.7648115158081055,-121.6160774230957
1,Building_154,1,0.022319316864013672,127,-276.99468994140625,2.7605884075164795,-121.57894134521484
1,NoHouse,2,0.02232050895690918,128,-276.8349151611328,2.762543797492981,-121.53489685058594
1,Building_154,1,0.021824121475219727,129,-276.72824096679693,2.768606424331665,-121.505615234375
1,NoHouse,2,0.03372836112976074,130,-276.64739990234375,2.7722280025482178,-121.48340225219727
1,Building_154,3,0.055551767349243164,131,-276.4578857421875,2.77542781829834,-121.43256378173828
