,PathNumber,ColliderName,Samples,timeDiff,Index,HMD_x,HMD_y,HMD_z,transformed_HMD_x,transformed_HMD_y
0,5,NoHouse,24,0.355135440826416,5812,29.75131225585937,1.1384803056716921,177.48622131347656,2170.858377748488,2779.31031213098
1,5,Phone,18,0.266848087310791,5813,30.08013916015625,1.1125783920288086,178.1257781982422,2172.2122020124793,2781.948671392905
2,5,Hand,2,0.0441436767578125,5814,30.290252685546875,1.1022812128067017,178.4251251220703,2173.0777652309375,2783.1829700517364
3,5,NoHouse,12,0.1775679588317871,5815,30.42864990234375,1.0964494943618774,178.59768676757812,2173.6480046505662,2783.894310884517
4,5,Hand,1,0.010911941528320312,5816,30.55352783203125,1.091413497924805,178.7320098876953,2174.1626372899673,2784.447840944442
5,5,Phone,2,0.03372764587402344,5817,30.57879638671875,1.0905611515045166,178.75830078125,2174.2667751714966,2784.556173870615
6,5,Hand,2,0.03273630142211914,5818,30.61997985839844,1.089136242866516,178.80148315429688,2174.4365007807705,2784.7341123482092
7,5,Phone,1,0.011407852172851562,5819,30.66107177734375,1.0877847671508791,178.84397888183594,2174.6058517340807,2784.909215401486
8,5,Hand,2,0.03323197364807129,5820,30.67170715332031,1.087507247924805,178.85377502441406,2174.6496884527214,2784.9495679064557
9,5,Phone,1,0.010912179946899414,5821,30.679473876953125,1.0872924327850342,178.86070251464844,2174.681702231696,2784.9781011764653
10,5,NoHouse,12,0.1785595417022705,5822,30.67955017089844,1.0883547067642212,178.86451721191406,2174.6819997254465,2784.9938579789177
11,5,Phone,15,0.2777595520019531,5823,30.6783447265625,1.0881378650665283,178.87242126464844,2174.676990282793,2785.026520569563
12,5,NoHouse,10,0.16615962982177734,5824,30.68330383300781,1.0852999687194824,178.8820343017578,2174.697407776864,2785.0661770460356
13,5,Phone,12,0.1998882293701172,5825,30.69464111328125,1.0782947540283203,178.88670349121094,2174.744163761229,2785.08534385073
14,5,Hand,2,0.04464244842529297,5826,30.703094482421875,1.0749669075012207,178.8885498046875,2174.779033639088,2785.092880674979
15,5,Phone,22,0.36654090881347656,5827,30.716217041015625,1.0690045356750488,178.88868713378906,2174.833176134483,2785.0933084524277
16,5,NoHouse,10,0.14433574676513672,5828,30.725860595703125,1.0636421442031858,178.88116455078125,2174.8729991157966,2785.0621319282727
17,5,Phone,1,0.010912179946899414,5829,30.72689819335937,1.0629594326019287,178.8782501220703,2174.877293406333,2785.050082083936
18,5,Hand,2,0.022319793701171875,5830,30.72705078125,1.0628845691680908,178.87750244140625,2174.877926365719,2785.0469919702878
19,5,Phone,4,0.05555224418640137,5831,30.727447509765625,1.0626802444458008,178.87559509277344,2174.8795718941287,2785.039108948005
20,5,Hand,3,0.03323173522949219,5832,30.727569580078125,1.0623643398284912,178.8739776611328,2174.880082880956,2785.032426423835
21,5,Phone,8,0.14433550834655762,5833,30.727996826171875,1.061787724494934,178.8708953857422,2174.881859648156,2785.019689733872
22,5,Hand,7,0.11755204200744628,5834,30.727783203125,1.0613880157470703,178.8675079345703,2174.880993600552,2785.0056992479304
23,5,Phone,90,1.292574405670166,5835,30.721099853515625,1.0622376203536987,178.8502655029297,2174.8534965376793,2784.93454590158
24,5,Hand,6,0.10019207000732422,5836,30.717742919921875,1.063215970993042,178.84396362304688,2174.8396745384507,2784.9085500170595
25,5,Phone,6,0.1225118637084961,5837,30.717269897460934,1.0637788772583008,178.8436737060547,2174.837724182557,2784.9073574667327
26,5,Hand,2,0.021823883056640625,5838,30.71641540527344,1.0643477439880369,178.84361267089844,2174.834198862017,2784.9071144273694
27,5,Phone,28,0.4106876850128174,5839,30.716079711914066,1.0652650594711304,178.8439178466797,2174.832812422867,2784.908378603911
28,5,NoHouse,35,0.5555188655853271,5840,31.31278991699219,1.065205216407776,179.03964233398438,2177.2939171573707,2785.7105247642767
29,5,Windmill-TaskBuilding_10_1,7,0.09969615936279297,5843,33.6295166015625,1.0610411167144775,179.8596649169922,2186.848727722825,2789.073154030571
30,5,NoHouse,7,0.09969568252563477,5844,34.17318725585937,1.0471732616424558,179.98020935058594,2189.0912584024104,2789.5652921131477
31,5,Windmill-TaskBuilding_10_1,1,0.011408090591430664,5845,34.618804931640625,1.0366749763488772,180.01051330566406,2190.9296338994254,2789.685716829263
32,5,NoHouse,1,0.021823883056640625,5846,34.67440795898437,1.0363175868988037,180.01231384277344,2191.159029666172,2789.692561349674
33,5,Windmill-TaskBuilding_10_1,2,0.03323197364807129,5847,34.841171264648445,1.0367096662521362,180.015625,2191.8470362912185,2789.7044603544687
34,5,Building_94,1,0.01140761375427246,5848,34.95175170898437,1.0370769500732422,180.0166473388672,2192.3032565224244,2789.707504084091
35,5,Windmill-TaskBuilding_10_1,3,0.044640302658081055,5849,35.17440795898437,1.0366151332855225,180.0132293701172,2193.221888427131,2789.6910111543857
36,5,NoHouse,21,0.3219039440155029,5850,36.2242431640625,1.0292506217956543,179.9109649658203,2197.5536222817072,2789.257398230743
37,5,Building_91,27,0.3963034152984619,5851,38.093505859375,1.0059547424316406,179.65480041503906,2205.2665493028835,2788.179363453338
38,5,TaskBuilding_19,1,0.010911703109741213,5852,39.09298706054688,0.9935418963432312,179.5167694091797,2209.3905043795676,2787.5985741462555
39,5,Building_91,1,0.011408329010009766,5853,39.14871215820313,0.992874801158905,179.5092315673828,2209.620428814836,2787.5668454674287
40,5,TaskBuilding_19,2,0.03273582458496094,5854,39.23220825195313,0.9918970465660096,179.49807739257812,2209.964936719884,2787.5198837465177
41,5,Building_91,3,0.04463982582092285,5855,39.48159790039063,0.9891793131828308,179.46449279785156,2210.993925840084,2787.378506445886
42,5,TaskBuilding_19,2,0.02232027053833008,5856,39.67550659179688,0.986761212348938,179.43923950195312,2211.7939922855135,2787.27213288269
43,5,Building_91,5,0.08878350257873535,5857,39.97998046875,0.9831833243370056,179.40174865722656,2213.050235819404,2787.1140354557315
44,5,TaskBuilding_19,13,0.2008800506591797,5858,40.58932495117188,0.9766350388526917,179.3350067138672,2215.564305572068,2786.831872817661
45,5,NoHouse,5,0.057039737701416016,5859,41.42193603515625,0.9652996659278872,179.2584686279297,2218.999439603586,2786.5068747935447
46,5,Building_91,2,0.03422379493713379,5860,41.7828369140625,0.960500419139862,179.22909545898438,2220.4883913040135,2786.381710689526
47,5,NoHouse,3,0.03372788429260254,5861,41.9212646484375,0.9586381316184998,179.2179718017578,2221.0594932312074,2786.334292403423
48,5,Building_91,3,0.0441439151763916,5862,42.14285278320313,0.9556991457939148,179.20069885253906,2221.973679541872,2786.2605903264175
49,5,NoHouse,2,0.03323221206665039,5863,42.42024230957031,0.952067255973816,179.1805419921875,2223.118069942807,2786.174383155122
50,5,Building_89,2,0.03372812271118164,5864,42.58676147460938,0.949939489364624,179.1685028076172,2223.805054086356,2786.1228850116972
51,5,Building_91,8,0.09969568252563477,5865,43.05841064453125,0.9440423250198364,179.13648986816406,2225.750850641724,2785.985641897276
52,5,NoHouse,41,0.6333913803100586,5866,45.1422119140625,0.9180998206138612,179.09812927246094,2234.34700320028,2785.805037028531
53,5,Building_94,3,0.06596779823303223,5867,46.80038452148438,0.8949909806251526,179.31126403808594,2241.1861308592556,2786.667711360818
54,5,NoHouse,14,0.22220802307128906,5868,47.32026672363281,0.8878503441810608,179.39007568359375,2243.33030210199,2786.987693485832
55,5,Building_86,1,0.022319793701171875,5869,47.99966430664063,0.8802093863487244,179.49598693847656,2246.132334895984,2787.417903848564
56,5,NoHouse,8,0.11110401153564453,5870,48.43478393554688,0.8739790320396423,179.5669708251953,2247.9268683489245,2787.706452856708
57,5,Building_85,1,0.010911941528320312,5871,48.81442260742188,0.8688316941261292,179.6284942626953,2249.4925789647073,2787.95651715031
58,5,NoHouse,1,0.01140761375427246,5872,48.923583984375,0.8673332333564758,179.64634704589844,2249.942781592476,2788.0290908862075
59,5,TaskBuilding_23,1,0.010911941528320312,5873,49.03228759765625,0.8658475279808044,179.6636199951172,2250.3910977667288,2788.0992745416243
60,5,NoHouse,42,0.7439992427825928,5874,50.80191040039063,0.8426458835601807,179.9470672607422,2257.6892893038753,2789.2511179329085
61,5,Building_86,10,0.14483189582824707,5875,52.71166992187501,0.8187573552131653,180.24200439453125,2265.565281217996,2790.448894690767
62,5,NoHouse,1,0.010912179946899414,5876,53.11959838867188,0.8134999871253967,180.2973175048828,2267.247614443613,2790.6729938299122
63,5,TaskBuilding_23,2,0.022319555282592773,5877,53.20103454589844,0.8124778866767883,180.30783081054688,2267.583465434597,2790.7155463535955
64,5,NoHouse,20,0.3556318283081055,5878,54.01530456542969,0.8027722835540771,180.40472412109372,2270.941610788731,2791.107038880997
65,5,Building_97,41,0.6512470245361328,5879,56.5035400390625,0.7726452946662903,180.5886688232422,2281.2036036785503,2791.8401832151853
66,5,NoHouse,2,0.022319793701171875,5880,58.07923889160156,0.7545057535171509,180.6691131591797,2287.7020662817717,2792.1555935512415
67,5,TaskBuilding_23,1,0.010912179946899414,5881,58.218505859375,0.7537717223167419,180.67710876464844,2288.276417577208,2792.187128020614
68,5,Building_86,5,0.07787179946899414,5882,58.55349731445313,0.7519264817237854,180.6991729736328,2289.657941034293,2792.2746751998466
69,5,TaskBuilding_1,1,0.010912179946899414,5883,58.83401489257813,0.7503967881202698,180.7194366455078,2290.814799175549,2792.3553676487245
70,5,NoHouse,1,0.010911941528320312,5884,58.88961791992188,0.7501177191734314,180.72386169433602,2291.044104643869,2792.3730490997264
71,5,Building_88,1,0.011904001235961914,5885,58.94610595703125,0.7497497200965881,180.7281036376953,2291.2770606822246,2792.389964860922
72,5,NoHouse,35,0.5143511295318604,5886,60.1224365234375,0.7175986170768738,180.84153747558602,2296.1280954803087,2792.845875571392
73,5,Windmill-TaskBuilding_10_1,1,0.022320032119750977,5887,61.50030517578125,0.7016968131065369,181.03086853027344,2301.8099295359675,2793.6130740037574
74,5,NoHouse,40,0.5773434638977051,5888,62.7958984375,0.69456547498703,181.23861694335938,2307.152280636432,2794.4572000601506
75,5,Building_91,39,0.6001591682434082,5889,65.61196899414061,0.6717459559440613,181.71669006347656,2318.763875890865,2796.401430016561
76,5,TaskBuilding_19,142,2.2657251358032227,5890,72.3172607421875,0.5687023401260376,182.7653045654297,2346.410645269969,2800.6600153076497
77,5,NoHouse,27,0.4548311233520508,5891,79.07415771484375,0.4831761717796326,183.5583038330078,2374.26865445133,2803.8621083522557
78,5,Windmill-TaskBuilding_10_1,1,0.011408567428588869,5892,80.02139282226562,0.4733355641365051,183.6352996826172,2378.1739252102775,2804.1698631882855
79,5,NoHouse,15,0.2331194877624512,5893,80.68960571289062,0.45577472448349,183.6853485107422,2380.9288241113154,2804.3693425046868
80,5,Building_90,1,0.022319793701171875,5894,81.244873046875,0.4477701783180237,183.7279815673828,2383.218049520225,2804.5394134468334
81,5,Building_91,1,0.022320032119750977,5895,81.30072021484375,0.4489201903343201,183.73252868652344,2383.4482912615163,2804.557589006341
82,5,Building_90,1,0.010912179946899414,5896,81.41183471679688,0.4496316313743591,183.74171447753903,2383.906383249402,2804.5943243886177
83,5,Building_91,1,0.010911941528320312,5897,81.52301025390625,0.4483432173728943,183.7509002685547,2384.364726178413,2804.6310590569537
