PathNumber,ColliderName,Samples,timeDiff,Index
0,NoHouse,196,3.0032763481140137,0
0,Windmill-TaskBuilding_10_1,24,0.3109915256500244,1
0,House_10,20,0.2777597904205322,2
0,NoHouse,1,0.010911941528320312,3
0,Building_63,1,0.011407852172851562,4
0,Building_61,1,0.010911703109741211,5
0,Building_63,1,0.011408329010009766,6
0,Building_62,1,0.010912179946899414,7
0,Building_63,1,0.010911703109741211,8
0,NoHouse,2,0.03372788429260254,9
0,Building_62,1,0.022320032119750977,10
0,Building_63,10,0.16616010665893555,11
0,NoHouse,3,0.055551767349243164,12
0,Building_63,1,0.011407852172851562,13
0,NoHouse,6,0.11110377311706543,14
0,Building_58,1,0.010912179946899414,15
0,NoHouse,1,0.010911703109741211,16
0,Building_57,1,0.011408329010009766,17
0,Building_58,2,0.0441436767578125,18
0,Building_59,3,0.055552005767822266,19
0,Building_58,2,0.04464006423950195,20
0,Building_57,2,0.021823883056640625,21
0,Building_58,5,0.06695961952209473,22
0,TaskBuilding_9,1,0.022320032119750977,23
0,Building_60,1,0.022320270538330078,24
0,TaskBuilding_9,1,0.021823644638061523,25
0,Building_61,2,0.022320032119750977,26
0,Building_62,1,0.011408090591430664,27
0,House_10,9,0.14433598518371582,28
0,NoHouse,5,0.07886409759521484,29
0,House_10,2,0.020831823348999023,30
0,Windmill-TaskBuilding_10_1,20,0.28867173194885254,31
0,NoHouse,482,7.71874213218689,32
0,Building_89,16,0.23361587524414062,33
0,NoHouse,61,0.9776144027709961,34
0,Windmill-TaskBuilding_10_1,36,0.5545275211334229,39
0,NoHouse,121,2.0107812881469727,40
0,Building_72,1,0.021824359893798828,41
0,Building_73,1,0.022320032119750977,42
0,Building_72,2,0.04463958740234375,43
0,Building_73,7,0.10019183158874512,44
0,Building_74,7,0.13292813301086426,45
0,NoHouse,1,0.010912179946899414,46
0,Building_74,6,0.10019135475158691,47
0,NoHouse,37,0.5555195808410645,48
0,Building_combined_115_116,1,0.021824121475219727,49
0,NoHouse,2,0.03372764587402344,50
0,Building_combined_115_116,1,0.010912179946899414,51
0,NoHouse,4,0.055552005767822266,52
0,TaskBuilding_14,2,0.03323197364807129,53
0,NoHouse,5,0.055551767349243164,54
0,Building_combined_115_116,2,0.022320032119750977,55
0,NoHouse,3,0.0441436767578125,56
0,Building_combined_115_116,1,0.022320270538330078,57
0,NoHouse,5,0.10019183158874512,58
0,Building_combined_115_116,1,0.021824121475219727,59
0,NoHouse,9,0.1666555404663086,60
0,Building_79,3,0.06696009635925293,61
0,NoHouse,2,0.0441436767578125,62
0,Building_79,3,0.03323197364807129,63
0,Building_75,9,0.14433598518371582,64
0,Building_74,6,0.12201595306396484,65
0,NoHouse,12,0.21129560470581055,66
0,House_10,13,0.2107996940612793,67
0,Windmill-TaskBuilding_10_1,4,0.06695985794067383,68
0,NoHit,2,0.03323197364807129,69
0,House_10,7,0.09969592094421387,70
0,Windmill-TaskBuilding_10_1,1,0.011408090591430664,73
0,NoHouse,3,0.06646394729614258,74
0,Windmill-TaskBuilding_10_1,4,0.07787227630615234,75
0,NoHouse,1,0.01140737533569336,76
0,Windmill-TaskBuilding_10_1,3,0.0441441535949707,77
0,NoHouse,156,2.4100608825683594,78
0,Building_79,2,0.03372812271118164,79
0,NoHouse,1,0.021823883056640625,80
0,Building_79,1,0.011407852172851562,81
0,NoHouse,1401,22.399828672409058,82
1,NoHouse,220,3.314267873764038,83
1,TaskBuilding_18,1,0.011408090591430664,84
1,NoHouse,2,0.021823883056640625,85
1,Building_104,1,0.011407852172851562,86
1,NoHouse,1,0.010911941528320312,87
1,Building_108,1,0.011408090591430664,88
1,NoHouse,14,0.2107999324798584,89
1,Building_80,1,0.010911941528320312,90
1,NoHouse,1,0.011407852172851562,91
1,Building_80,2,0.022320032119750977,92
1,NoHouse,6,0.09969592094421387,93
1,Building_80,1,0.011407852172851562,94
1,NoHouse,2,0.0441439151763916,95
1,Building_104,2,0.04463982582092285,96
1,Building_80,2,0.022320270538330078,97
1,Building_104,2,0.021824121475219727,98
1,NoHouse,1,0.011407613754272461,99
1,Building_104,2,0.0441441535949707,100
1,NoHouse,4,0.07787203788757324,101
1,Building_108,6,0.07787179946899414,102
1,NoHouse,9,0.16615962982177734,103
1,Building_96,1,0.011408090591430664,104
1,NoHouse,82,1.3213422298431396,105
1,Building_104,1,0.011408329010009766,106
1,NoHouse,1,0.010911703109741211,107
1,Building_104,1,0.011407613754272461,108
1,NoHouse,1,0.010912418365478516,109
1,Building_104,20,0.300079345703125,110
1,Building_108,1,0.022319793701171875,111
1,NoHouse,1,0.010912656784057617,112
1,Building_108,1,0.010911941528320312,113
1,NoHouse,1,0.01140737533569336,114
1,Building_108,1,0.010912418365478516,115
1,NoHouse,1,0.010911703109741211,116
1,Building_108,6,0.07787203788757324,117
1,NoHouse,6,0.1225118637084961,118
1,Building_108,3,0.0441439151763916,119
1,NoHouse,7,0.10019183158874512,120
1,Building_80,1,0.010911703109741211,121
1,NoHouse,159,2.521165370941162,122
1,TaskBuilding_14,4,0.055551767349243164,123
1,Building_86,2,0.022320032119750977,124
1,NoHouse,15,0.26635146141052246,125
1,Building_80,3,0.06696009635925293,126
1,NoHouse,6,0.06646394729614258,127
1,Building_80,1,0.011407852172851562,128
1,Building_110,1,0.021824121475219727,129
1,Building_104,7,0.10019207000732422,130
1,NoHouse,1,0.010911703109741211,131
1,Building_104,7,0.10019183158874512,132
1,NoHouse,8,0.14433574676513672,133
1,Building_145,1,0.022320270538330078,134
1,NoHouse,1,0.021823883056640625,135
1,Building_145,1,0.011407613754272461,136
1,Building_141,1,0.022320270538330078,137
1,NoHouse,8,0.13292789459228516,138
1,TaskBuilding_18,1,0.011407852172851562,139
1,NoHouse,1,0.021824121475219727,140
1,Building_94,6,0.0892796516418457,141
1,NoHouse,1,0.021824359893798828,142
1,Building_94,6,0.08878374099731445,143
1,TaskBuilding_38,1,0.011407852172851562,144
1,TaskBuilding_19,3,0.06646418571472168,145
1,NoHouse,18,0.25543951988220215,146
1,Building_91,3,0.03323197364807129,147
1,NoHouse,1,0.011408090591430664,148
1,Building_91,1,0.021824121475219727,149
1,NoHouse,1,0.011407613754272461,150
1,TaskBuilding_2,1,0.022320032119750977,151
1,Building_90,12,0.21030354499816895,152
1,NoHouse,73,1.1998224258422852,153
1,Building_89,16,0.266848087310791,156
1,NoHouse,4,0.05505728721618652,157
1,Building_90,6,0.11159825325012207,158
1,NoHouse,2,0.03273606300354004,159
1,Building_90,1,0.011408090591430664,160
1,TaskBuilding_2,1,0.022319793701171875,161
1,NoHouse,1,0.010911941528320312,162
1,TaskBuilding_2,3,0.046624183654785156,163
1,NoHouse,5,0.08679986000061035,164
1,TaskBuilding_2,3,0.05555224418640137,165
1,NoHouse,1,0.010911941528320312,166
1,Building_91,2,0.033231258392333984,167
1,NoHouse,1,0.010912179946899414,168
1,Building_91,4,0.044640302658081055,169
1,NoHouse,6,0.10019207000732422,170
1,Building_91,4,0.07737565040588379,171
1,NoHouse,2,0.03323173522949219,172
