PathNumber,ColliderName,Samples,timeDiff,Index,HMD_x,HMD_y,HMD_z
0,NoHouse,15,0.22716617584228516,0,251.15460205078125,-0.5596721172332764,170.59939575195312
0,Phone,1,0.010912656784057617,1,251.2524261474609,-0.5641592741012573,170.7332305908203
0,Hand,6,0.11110424995422363,2,251.25408935546875,-0.5658124089241028,170.7298812866211
0,NoHouse,1,0.01091146469116211,3,251.25564575195312,-0.5671800374984741,170.7264404296875
0,Hand,3,0.044640302658081055,4,251.25628662109372,-0.5676051378250122,170.72506713867188
0,NoHouse,5,0.08878374099731445,5,251.25775146484372,-0.568120002746582,170.72210693359375
0,Hand,3,0.04463982582092285,6,251.25868225097656,-0.5683282613754272,170.719970703125
0,NoHouse,6,0.08878397941589355,7,251.2600555419922,-0.5692601203918457,170.71710968017578
0,Phone,8,0.14433574676513672,8,251.26146697998047,-0.5725041627883911,170.7145233154297
0,Hand,1,0.022320032119750977,9,251.2613525390625,-0.5732638835906982,170.7135467529297
0,Phone,2,0.022320032119750977,10,251.2611541748047,-0.5731707811355591,170.71340942382812
0,NoHouse,7,0.11060786247253418,11,251.25958251953125,-0.5719573497772217,170.71261596679688
0,Hand,6,0.10019183158874512,12,251.25774383544922,-0.5702762007713318,170.7115707397461
0,NoHouse,6,0.13292765617370605,13,251.25636291503906,-0.5694583654403687,170.7109146118164
0,Hand,1,0.011408090591430664,14,251.25570678710938,-0.5691866874694824,170.7105712890625
0,NoHouse,9,0.12251162528991699,15,251.254150390625,-0.568810224533081,170.71031188964844
0,Hand,2,0.03323221206665039,16,251.25318908691406,-0.5681004524230957,170.71021270751953
0,NoHouse,2,0.022319793701171875,17,251.25286102294922,-0.567426323890686,170.71009063720703
0,Hand,1,0.02182459831237793,18,251.2523193359375,-0.5664126873016357,170.7098846435547
0,NoHouse,1,0.022319793701171875,19,251.2518310546875,-0.5651490688323975,170.70941162109375
0,Hand,4,0.06646347045898438,20,251.25081634521484,-0.5612248182296753,170.70828247070312
0,NoHouse,10,0.1666560173034668,21,251.24501037597656,-0.5291128754615784,170.70000457763672
0,NoHit,2,0.022320270538330078,22,251.23218536376953,-0.507420539855957,170.68484497070312
0,House_10,14,0.19988727569580078,23,251.22938537597656,-0.503819465637207,170.68142700195312
0,NoHit,12,0.18897581100463867,28,251.18246459960938,-0.47820502519607544,170.6422882080078
0,Windmill-TaskBuilding_10_1,3,0.06646418571472168,29,251.1723480224609,-0.4704791307449341,170.6455841064453
0,NoHit,4,0.055552005767822266,30,251.16651916503906,-0.4696192741394043,170.64977264404297
0,NoHouse,14,0.24403166770935059,31,251.1616058349609,-0.4688605070114136,170.65408325195312
0,Windmill-TaskBuilding_10_1,1,0.011408090591430664,36,251.15187072753903,-0.4707205295562744,170.65782165527344
0,NoHouse,1,0.012895822525024414,37,251.15077209472656,-0.4716267585754394,170.65675354003906
0,Windmill-TaskBuilding_10_1,40,0.6532313823699951,38,251.15391540527344,-0.4746412634849548,170.6313705444336
0,NoHouse,21,0.3665435314178467,39,251.20529174804688,-0.4843621253967285,170.6433563232422
0,Windmill-TaskBuilding_10_1,3,0.04464006423950195,40,251.20895385742188,-0.4901576042175293,170.64584350585938
0,NoHouse,2,0.021824359893798828,41,251.21028900146484,-0.4910506010055542,170.64566040039062
0,Windmill-TaskBuilding_10_1,1,0.011407613754272461,42,251.2113037109375,-0.4915999174118042,170.64564514160156
0,NoHouse,2,0.03323173522949219,43,251.21210479736328,-0.49209851026535034,170.64569854736328
0,Windmill-TaskBuilding_10_1,4,0.07787179946899414,44,251.2132339477539,-0.4921025037765503,170.64574432373047
0,NoHouse,2,0.03323173522949219,45,251.21554565429688,-0.49062085151672363,170.64641571044922
0,Windmill-TaskBuilding_10_1,2,0.02232050895690918,46,251.21741485595703,-0.48998165130615234,170.64685821533203
0,NoHouse,2,0.03323173522949219,47,251.21869659423828,-0.48982107639312744,170.64712524414062
0,Windmill-TaskBuilding_10_1,2,0.03323173522949219,48,251.22003936767578,-0.48983263969421387,170.64759826660156
0,NoHouse,10,0.1334238052368164,49,251.22797393798825,-0.4978252649307251,170.65264129638672
0,Hand,3,0.04464006423950195,50,251.2292022705078,-0.5188214778900146,170.66079711914062
0,NoHouse,2,0.021824121475219727,51,251.2292022705078,-0.522698163986206,170.6627960205078
0,Hand,1,0.011408090591430664,52,251.2292633056641,-0.5246336460113525,170.66397094726562
0,NoHouse,5,0.07737588882446289,53,251.2293243408203,-0.5293352603912354,170.66748046875
0,Hand,5,0.06695985794067383,54,251.22967529296875,-0.5342874526977539,170.6722869873047
0,NoHouse,1,0.010911941528320312,55,251.2301788330078,-0.5364258289337158,170.67410278320312
0,Hand,7,0.1334238052368164,56,251.2315216064453,-0.5399569272994995,170.6772003173828
0,NoHouse,4,0.055552005767822266,57,251.2330322265625,-0.5434828996658325,170.68024444580078
0,Hand,1,0.010912179946899414,58,251.23426818847656,-0.5451675653457642,170.68142700195312
0,NoHouse,5,0.07787179946899414,59,251.236328125,-0.5470951795578003,170.68238830566406
0,Hand,1,0.01091313362121582,60,251.2377777099609,-0.5479357242584229,170.6824951171875
0,NoHouse,27,0.4444143772125244,61,251.2523956298828,-0.5396277904510498,170.68167114257812
0,Windmill-TaskBuilding_10_1,19,0.3665435314178467,62,251.24932861328125,-0.4945473670959473,170.6699981689453
0,NoHouse,105,1.710205316543579,63,251.32366943359372,-0.5168478488922119,171.50863647460938
0,Windmill-TaskBuilding_10_1,40,0.5887527465820312,64,251.8859405517578,-0.5354906320571899,172.61882781982422
0,NoHouse,173,2.676908493041992,65,252.10508728027344,-0.554337739944458,173.02073669433594
0,Windmill-TaskBuilding_10_1,40,0.6656312942504883,66,253.50650024414062,-0.5439127683639526,171.93064880371094
0,NoHouse,638,10.228996276855469,67,259.1217956542969,-0.6165260076522827,176.96041107177734
1,NoHouse,25,0.3883676528930664,68,261.9849853515625,-0.910119891166687,184.47959899902344
1,Phone,2,0.022319793701171875,69,261.6160125732422,-0.9209163784980774,184.81729125976562
1,Hand,9,0.12201595306396484,70,261.62042236328125,-0.9258416891098022,184.818359375
1,Phone,1,0.010912418365478516,71,261.62518310546875,-0.9252283573150636,184.8171844482422
1,Hand,1,0.01140737533569336,72,261.62576293945307,-0.9245717525482178,184.8165740966797
1,Phone,1,0.01240086555480957,73,261.626220703125,-0.9238717555999756,184.8160552978516
1,Hand,1,0.009919166564941406,74,261.6264038085937,-0.9232094287872314,184.8155517578125
1,Phone,2,0.022320032119750977,75,261.62652587890625,-0.9226903319358826,184.81471252441406
1,Hand,1,0.023311853408813477,76,261.62652587890625,-0.9224717617034912,184.81417846679688
1,NoHouse,4,0.0431520938873291,77,261.62643432617193,-0.9221234321594238,184.81311798095703
1,Phone,4,0.057039499282836914,78,261.6262512207031,-0.9222583770751952,184.81143188476562
1,Hand,2,0.03323197364807129,79,261.62579345703125,-0.9225006103515625,184.8103485107422
1,NoHouse,3,0.06547236442565918,80,261.62530517578125,-0.9231168031692504,184.80897521972656
1,Hand,14,0.22270464897155762,81,261.6244964599609,-0.9243430495262146,184.80345153808594
1,NoHouse,1,0.02182316780090332,82,261.62399291992193,-0.923770546913147,184.7997131347656
1,Hand,15,0.2450239658355713,83,261.62261962890625,-0.9231526851654052,184.7966766357422
1,Phone,2,0.020832061767578125,84,261.62062072753906,-0.9221222996711732,184.79493713378906
1,NoHouse,3,0.04563140869140625,85,261.61972045898443,-0.921320915222168,184.79440307617188
1,Phone,1,0.022319793701171875,86,261.619140625,-0.9203245639801024,184.79405212402344
1,Hand,3,0.06547236442565918,87,261.61846923828125,-0.9188954830169678,184.79364013671875
1,Phone,2,0.03323173522949219,88,261.6164245605468,-0.9130477905273438,184.79180908203125
1,NoHouse,25,0.4235835075378418,89,261.61155700683594,-0.897151529788971,184.78514862060547
1,TaskBuilding_19,1,0.021824121475219727,94,261.60580444335943,-0.870070219039917,184.75729370117188
1,NoHit,2,0.0441439151763916,95,261.60595703125,-0.869225263595581,184.75558471679688
1,Building_92,1,0.011407852172851562,96,261.60626220703125,-0.8687443733215332,184.7539978027344
1,TaskBuilding_19,1,0.020335674285888672,97,261.60647583007807,-0.8682674169540405,184.75289916992188
1,Building_92,2,0.033233642578125,98,261.60693359375,-0.8678232431411743,184.75132751464844
1,NoHouse,4,0.0461268424987793,99,261.60789489746094,-0.8670268654823303,184.74811553955078
1,Building_94,1,0.022320270538330078,100,261.60986328125,-0.8662217855453491,184.7430419921875
1,NoHouse,4,0.06547141075134277,101,261.61009216308594,-0.8658128380775452,184.7356414794922
1,Building_95,2,0.03323245048522949,102,261.6004180908203,-0.8653334379196167,184.7187728881836
1,NoHouse,1,0.01140737533569336,103,261.58877563476557,-0.8648983240127563,184.69955444335938
1,Building_95,4,0.05505537986755371,104,261.5691223144531,-0.8638286590576172,184.65445709228516
1,TaskBuilding_18,1,0.023808717727661133,105,261.5469970703125,-0.8610477447509766,184.57205200195312
1,NoHouse,4,0.054064273834228516,106,261.53276062011713,-0.858869194984436,184.5068130493164
1,TaskBuilding_18,1,0.010910987854003906,107,261.5252685546875,-0.8583072423934937,184.47743225097656
1,NoHouse,1,0.012400627136230469,108,261.52069091796875,-0.8582115173339844,184.46441650390625
1,TaskBuilding_18,2,0.03174471855163574,109,261.5129852294922,-0.8581253290176392,184.45230102539062
1,NoHouse,5,0.06695914268493652,110,261.4879150390625,-0.8573899269104004,184.4126281738281
1,Building_96,2,0.03372836112976074,111,261.4529266357422,-0.8563765287399292,184.35748291015625
1,NoHouse,6,0.07737517356872559,112,261.4137725830078,-0.8544332385063171,184.28710937499997
1,Building_145,2,0.04563117027282715,113,261.3818054199218,-0.8533132672309875,184.23467254638672
1,NoHouse,1,0.022321224212646484,114,261.37301635742193,-0.8528540134429932,184.22413635253903
1,Building_96,1,0.009424209594726562,115,261.36697387695307,-0.8525047302246094,184.2169342041016
1,NoHouse,2,0.023807287216186523,116,261.3443603515625,-0.8516708612442017,184.19530487060547
1,Building_145,1,0.022320270538330078,117,261.314208984375,-0.8511939048767091,184.1734313964844
1,NoHouse,2,0.033231496810913086,118,261.2816467285156,-0.8507286906242371,184.1501007080078
1,Building_145,3,0.03323221206665039,119,261.2393798828125,-0.8498435020446777,184.1141357421875
1,NoHouse,1,0.011408090591430664,120,261.19598388671875,-0.8477215766906738,184.06109619140625
1,Building_145,1,0.020335674285888672,121,261.18325805664057,-0.8469743728637695,184.04525756835938
1,NoHouse,1,0.022321462631225586,122,261.1556396484375,-0.845454216003418,184.0115203857422
1,Building_145,3,0.06695890426635742,123,261.10366821289057,-0.8432441949844359,183.94992065429688
1,NoHouse,3,0.05703997611999512,124,261.0302124023437,-0.840947151184082,183.86167907714844
1,Building_145,1,0.010911703109741211,125,260.99371337890625,-0.8402885198593141,183.8168182373047
1,NoHouse,1,0.010911703109741211,126,260.95785522460943,-0.8396565914154053,183.7725830078125
1,Building_145,2,0.03224062919616699,127,260.904052734375,-0.838844358921051,183.7052459716797
1,NoHouse,2,0.03323173522949219,128,260.8595275878907,-0.8381719589233398,183.64964294433594
